gene_id gene_name gene_type chr logFC AveExpr t P.Value adj.P.Val B qvalue
ENSG00000002549.12 LAP3 protein_coding chr4 -0.019154746236399 4.3119529273422 -0.216480857224644 0.828793598393448 0.903532242501837 -6.52173871536966 0.425243989401016
ENSG00000002586.19 CD99 protein_coding chrX 0.24189323061607 4.64787875895783 1.21986568465544 0.223692072376441 0.392363290463915 -5.84546199536478 0.184664279903709
ENSG00000002587.9 HS3ST1 protein_coding chr4 0.845171889394004 2.59928557701399 2.81173767831925 0.00532747986409504 0.0278204062633175 -2.44050585152511 0.0130935676555517
ENSG00000002745.12 WNT16 protein_coding chr7 0.769440284820772 -1.57071549122066 1.48661209935114 0.138406674438312 0.283546967021666 -4.61122395371573 0.133450294042613
ENSG00000002746.14 HECW1 protein_coding chr7 -0.0332887203780804 5.85536334260076 -0.199707062719533 0.84187581330634 0.911849009156238 -6.66429872429101 0.429158243773657
ENSG00000002822.15 MAD1L1 protein_coding chr7 -0.143326523654764 3.65239768955895 -1.29396094748705 0.196900806539492 0.360390697928435 -5.65385329463186 0.169616501682055
ENSG00000002834.17 LASP1 protein_coding chr17 0.238461824450186 7.38751589224541 2.64028806436264 0.00881714287928155 0.0402449221756064 -3.34460280535719 0.0189411184837197
ENSG00000002919.14 SNX11 protein_coding chr17 0.243564008794632 3.80756803369403 2.67598684856749 0.00795503022711542 0.0372461197289769 -2.99130114555858 0.0175297435976401
ENSG00000002933.7 TMEM176A protein_coding chr7 0.0268844986513489 -0.588554853518848 0.0890847869710276 0.929087512317907 0.961512775673772 -5.73411416193746 0.45253230527269
ENSG00000003056.7 M6PR protein_coding chr12 0.687494825503802 4.6107529426309 5.36653243202815 1.86360990314728e-07 1.37345710602662e-05 6.79763321428495 6.46412326604656e-06
ENSG00000003096.14 KLHL13 protein_coding chrX -0.0004385699364947 4.51567411957625 -0.0025395455213156 0.997975810433897 0.998996699533 -6.56939023174603 0.470173970473441
ENSG00000003137.8 CYP26B1 protein_coding chr2 0.656444285179524 2.15100617918693 1.27374980278391 0.203962564456195 0.369418674584208 -5.32206187041088 0.173865484317905
ENSG00000003147.17 ICA1 protein_coding chr7 0.449979141017853 3.29446971564929 2.40347112681185 0.0169863263117538 0.0644560825551885 -3.54466600144671 0.030336008387519
ENSG00000003249.13 DBNDD1 protein_coding chr16 0.250682974171008 4.66736804209727 1.92489716981247 0.0554033842255514 0.150714318107932 -4.77384719700638 0.0709331165809953
ENSG00000003393.14 ALS2 protein_coding chr2 0.235866864818038 6.02020271561536 3.31229076830888 0.00106546669889374 0.00837444463824822 -1.42011342282153 0.00394140029483163
ENSG00000003400.14 CASP10 protein_coding chr2 0.256950470959065 1.89389462653383 2.04095689995563 0.0423300230940033 0.124849468649996 -4.13972825743202 0.0587599242461048
ENSG00000003402.19 CFLAR protein_coding chr2 0.136439521758903 6.0213200337069 1.47691357475922 0.140986659190759 0.28739023434626 -5.65489330568616 0.135259113089202
ENSG00000003436.15 TFPI protein_coding chr2 0.271835471858809 4.40014905111468 1.88715912688724 0.060324470748306 0.160095710073928 -4.82739404447567 0.0753484327790187
ENSG00000003509.15 NDUFAF7 protein_coding chr2 -0.125427714748929 4.40147990517433 -1.84879639441445 0.0656954116181748 0.170270597445929 -4.87969459510172 0.0801372045507872
ENSG00000003756.16 RBM5 protein_coding chr3 0.166355566619815 8.17766646822414 2.4612927120761 0.0145359137041013 0.0575878506486821 -3.76449393312317 0.0271035013460803
ENSG00000003987.13 MTMR7 protein_coding chr8 0.156092527633352 4.53467298236818 1.27397860860461 0.203881595430877 0.369347981273216 -5.72686814308251 0.173832212781842
ENSG00000003989.17 SLC7A2 protein_coding chr8 0.591606661057535 1.12425071543525 1.73510481572534 0.0839833093257118 0.201729443674224 -4.65196051214044 0.0949431900406147
ENSG00000004059.10 ARF5 protein_coding chr7 0.00347549524667132 6.35334016142659 0.0323935508027108 0.974184654315334 0.984886450318413 -6.74071713086534 0.463533035722913
ENSG00000004139.13 SARM1 protein_coding chr17 0.318785080801332 5.83329267673726 4.85440579650248 2.15543305310679e-06 8.23553097557984e-05 4.40610959109812 3.87602111153669e-05
ENSG00000004142.11 POLDIP2 protein_coding chr17 0.164222247054483 5.57850784801352 2.58211137366543 0.0104031476515331 0.0453679234300828 -3.45732146733001 0.0213522394030217
ENSG00000004399.12 PLXND1 protein_coding chr3 0.463169133656801 4.69711218485461 2.39620461331684 0.0173187411670987 0.065346594756019 -3.79581649005367 0.0307551245441742
ENSG00000004455.16 AK2 protein_coding chr1 0.00275240213737166 6.13095412408404 0.035396594756054 0.971792403683832 0.983387784307925 -6.73826884960375 0.462827694304974
ENSG00000004468.12 CD38 protein_coding chr4 -0.160356511714133 -0.713127882072451 -0.526884734888494 0.59875170561511 0.746595819248517 -5.52350870405439 0.351382462864034
ENSG00000004478.7 FKBP4 protein_coding chr12 0.051704689216031 6.93360789034217 0.53485670167751 0.59323540426264 0.742292278943108 -6.61118300285243 0.349357018101872
ENSG00000004487.16 KDM1A protein_coding chr1 -0.209392522523378 8.07861689844581 -3.44820252110406 0.000664437966834282 0.00588999010962207 -0.984333870398899 0.00277210128640553
ENSG00000004534.14 RBM6 protein_coding chr3 0.255154382400782 7.9719882899594 2.68346111916192 0.00778444561899078 0.0366716301505492 -3.22062326667906 0.0172593622778508
ENSG00000004660.14 CAMKK1 protein_coding chr17 0.0493414451469521 4.20145410581457 0.417471936031588 0.676699888164684 0.80324764675064 -6.41956670006493 0.378045428501159
ENSG00000004700.15 RECQL protein_coding chr12 0.0638117178367358 5.4647377620388 0.867257083950539 0.386652175997872 0.565514525286599 -6.31980693311772 0.266157245403012
ENSG00000004766.15 VPS50 protein_coding chr7 0.234063026650038 5.63846282740262 2.92578985863959 0.00375936508043247 0.0213466977842481 -2.52772761380926 0.0100467415542097
ENSG00000004776.12 HSPB6 protein_coding chr19 0.318243751953716 -0.954675179772789 0.959226908936299 0.338392777261501 0.517175737846774 -5.21704053258291 0.243406780232227
ENSG00000004777.18 ARHGAP33 protein_coding chr19 -0.00692841187096319 6.99849547503016 -0.0606168499446002 0.951713911216095 0.973365935488244 -6.73494390293773 0.458110949541716
ENSG00000004779.9 NDUFAB1 protein_coding chr16 -0.324343810825133 5.60270465914193 -2.24973548154048 0.0253565375556115 0.0863742122705383 -4.22372011446381 0.0406516921915149
ENSG00000004799.7 PDK4 protein_coding chr7 0.613983816037223 2.69868226439961 2.44573480685373 0.0151623244432524 0.0592565304511753 -3.36330936291423 0.0278888591040727
ENSG00000004809.13 SLC22A16 protein_coding chr6 -0.0648480421090293 2.17575126938235 -0.474802293461161 0.635352052984688 0.774591241899107 -6.00481034861639 0.364558401311942
ENSG00000004838.13 ZMYND10 protein_coding chr3 -0.425053961831959 1.3514809767557 -2.43826137753324 0.0154716452859568 0.0601849735129952 -3.28522222719048 0.0283258272751772
ENSG00000004848.7 ARX protein_coding chrX 0.00587088134611004 4.87783885775718 0.0198685934729267 0.984164416063635 0.990736208329 -6.58459912523354 0.466286201925997
ENSG00000004864.13 SLC25A13 protein_coding chr7 -0.210169309560504 3.5598339386926 -1.45239684567442 0.147674378435445 0.297025002570962 -5.43250943348104 0.139793679852953
ENSG00000004866.20 ST7 protein_coding chr7 -0.297216703652794 5.4685899335965 -2.38918539043606 0.0176452805394792 0.0661391867476076 -3.88779532505345 0.0311281549293846
ENSG00000004897.11 CDC27 protein_coding chr17 -0.0335233925996245 6.53366914243841 -0.559503065096956 0.576331014000489 0.729249091366224 -6.59512151654251 0.343218291824277
ENSG00000004939.14 SLC4A1 protein_coding chr17 -0.901109218865232 2.06521019651714 -2.23304207557189 0.0264525006743011 0.0888170695534005 -3.8624974429506 0.0418014136155399
ENSG00000004948.13 CALCR protein_coding chr7 -0.387310980352735 -4.32449939946778 -0.786346995246846 0.432426283786452 0.608367137589023 -5.02021678006592 0.286325663257453
ENSG00000004961.14 HCCS protein_coding chrX 0.311242787024421 3.50708626481657 3.41210495374098 0.00075431860978324 0.00647493566896783 -0.840975282009055 0.00304740367356754
ENSG00000004975.11 DVL2 protein_coding chr17 -0.0696580443059595 5.40769540078383 -0.883615580825204 0.377772459520434 0.557246805292097 -6.31959369798715 0.262266074653004
ENSG00000005007.12 UPF1 protein_coding chr19 0.202713829452268 5.62420507075721 2.48381340297222 0.013669829783109 0.0552248582109361 -3.70657944502168 0.0259913680055266
ENSG00000005020.12 SKAP2 protein_coding chr7 0.379718973727945 1.53886960400925 1.4233427831262 0.155912583973017 0.308358887727456 -5.07853659999402 0.145127929493027
ENSG00000005022.5 SLC25A5 protein_coding chrX -0.0212356456579595 6.37823468398927 -0.229066164973286 0.819009131852558 0.897364198087271 -6.71736564898408 0.422341022920938
ENSG00000005059.15 CCDC109B protein_coding chr4 -0.335755924934805 3.61578924169333 -1.62083667315889 0.10634259982366 0.237103614341005 -5.15312004669991 0.111591907981706
ENSG00000005075.15 POLR2J protein_coding chr7 0.0383658550995216 5.1374428911257 0.425360395639421 0.67094840803535 0.799329405419997 -6.58885465137468 0.376201323225774
ENSG00000005100.12 DHX33 protein_coding chr17 0.0726209492437229 5.27678254793365 0.989952068079908 0.323176985133774 0.501978784492619 -6.19814554908081 0.236254392340493
ENSG00000005108.15 THSD7A protein_coding chr7 0.0456914228505458 6.10509625813447 0.192426948995964 0.847567641002787 0.915050960994367 -6.67482503480461 0.430665230142782
ENSG00000005156.11 LIG3 protein_coding chr17 -0.0910009651196403 5.91636163431254 -1.24123885239656 0.215707993835205 0.383049949508396 -5.97326391040867 0.180280991653131
ENSG00000005175.9 RPAP3 protein_coding chr12 -0.131179942097842 5.27960927042907 -1.67681432047206 0.0948578218803267 0.219095944741683 -5.30324598634749 0.103116667254239
ENSG00000005187.11 ACSM3 protein_coding chr16 -0.110805998148337 0.818045418022236 -0.669928763594536 0.503535903031388 0.668320503051381 -5.78712368971941 0.314542485090658
ENSG00000005189.19 AC004381.6 protein_coding chr16 0.0290263874713651 3.51349596678814 0.30162605907741 0.763193726634822 0.861945005190161 -6.34378242588167 0.405671115439578
ENSG00000005194.14 CIAPIN1 protein_coding chr16 0.0520923731750028 5.57780798500859 0.817806842052496 0.414264364092141 0.591927562679538 -6.38352032532849 0.278588440289949
ENSG00000005206.16 SPPL2B protein_coding chr19 0.200930193226917 5.37838272890248 1.93241473996972 0.0544644042211599 0.148573023997446 -4.86790770798875 0.0699253247090609
ENSG00000005238.19 FAM214B protein_coding chr9 -0.0562852370302993 5.13571190236222 -0.758203009285829 0.449060234434455 0.622618621641097 -6.3842909372639 0.293033069643315
ENSG00000005243.9 COPZ2 protein_coding chr17 0.12139699679514 -2.15484345101541 0.261093373980105 0.794240460337022 0.881521831655722 -5.53594311413147 0.414884873836263
ENSG00000005249.12 PRKAR2B protein_coding chr7 0.060721737017165 7.50091010803055 0.452934611317751 0.650997809870978 0.785605489972602 -6.63944176622904 0.369742214983114
ENSG00000005302.17 MSL3 protein_coding chrX -0.0960838072577611 5.34595194457403 -1.31321292013259 0.190343264014892 0.353253648643452 -5.83203737233034 0.166257476771008
ENSG00000005339.14 CREBBP protein_coding chr16 -0.142710219301943 7.20444463112771 -1.87455959269181 0.0620465660260169 0.163385889367957 -5.02363202882923 0.076896943062352
ENSG00000005379.15 BZRAP1 protein_coding chr17 0.267313810027375 6.05779040768696 2.55015950066089 0.0113788596093706 0.0483879571913746 -3.54885562071574 0.022773606726031
ENSG00000005381.7 MPO protein_coding chr17 -0.255011402126039 -1.39446008497064 -0.937299869103047 0.349529976363705 0.528329271747215 -5.27275248031937 0.248656148244386
ENSG00000005436.13 GCFC2 protein_coding chr2 -0.176121841473625 5.03634643324967 -2.26201004897519 0.0245761079008235 0.0844321366423064 -4.13721649021655 0.0397376617352458
ENSG00000005448.16 WDR54 protein_coding chr2 -0.44712102776898 4.71691539991101 -5.39261701590708 1.63722837467345e-07 1.26057118429849e-05 6.91060284853872 5.93282999896887e-06
ENSG00000005469.11 CROT protein_coding chr7 0.260390604324012 3.57057345649945 2.37517502126826 0.0183133250943681 0.068038580091162 -3.67817013978324 0.0320220971318436
ENSG00000005471.16 ABCB4 protein_coding chr7 0.61113000779604 0.903229705200001 2.63867555726335 0.00885799603566865 0.0403629589033252 -2.74615575949532 0.0189966720175394
ENSG00000005483.20 KMT2E protein_coding chr7 -0.223287152484686 7.51571524316119 -2.71439546845509 0.00711296121081427 0.0342972074369785 -3.15190945280474 0.0161418493217582
ENSG00000005486.16 RHBDD2 protein_coding chr7 -0.181558432188443 4.91681140764388 -1.81851812676271 0.0702094145368847 0.178348518553892 -5.02864903009302 0.0839390471817766
ENSG00000005513.9 SOX8 protein_coding chr16 0.120133258001924 4.03028693258483 0.57903310313034 0.563100314804304 0.718540102771219 -6.29286260535741 0.338178147357512
ENSG00000005700.14 IBTK protein_coding chr6 0.00435528430588094 6.45124405541777 0.0690942372551964 0.944971126876999 0.969633078691102 -6.7470631552645 0.456354094786999
ENSG00000005801.16 ZNF195 protein_coding chr11 -0.00395241859902379 6.58270881818948 -0.0407220770177352 0.967550720285151 0.981456303555934 -6.74573581088736 0.461918650286629
ENSG00000005810.17 MYCBP2 protein_coding chr13 0.358387715527458 7.13627376207894 3.55807924679278 0.000448685250589987 0.00438332889844262 -0.639103280417021 0.002062996957883
ENSG00000005812.10 FBXL3 protein_coding chr13 0.107957639060929 5.91622779666094 1.15918143017915 0.24751395960076 0.419364263602134 -6.04677830016743 0.197372184497365
ENSG00000005844.17 ITGAL protein_coding chr16 0.441155025249114 -0.731241933656097 2.03610427636945 0.0428186992089515 0.125751981481321 -3.85081814176499 0.0591846884535402
ENSG00000005882.11 PDK2 protein_coding chr17 0.205142503323811 4.18503671662083 2.01101034747768 0.0454229800837884 0.131218878336377 -4.55404841415032 0.061757662520133
ENSG00000005884.17 ITGA3 protein_coding chr17 0.332584477749759 3.74726910723699 2.88046469219682 0.00432357818563142 0.0237620783368636 -2.45139384221847 0.01118353116038
ENSG00000005889.15 ZFX protein_coding chrX 0.333625956586309 5.4950779327633 3.80196350262753 0.000181369845768128 0.0022185058773332 0.245253272972109 0.00104413129427958
ENSG00000005893.15 LAMP2 protein_coding chrX -0.00759442955334921 5.3785365913569 -0.0851772931529545 0.932190202479243 0.963365303125404 -6.68774974480241 0.453404190222611
ENSG00000005961.17 ITGA2B protein_coding chr17 0.260436743727826 1.95711061247871 1.8344610431081 0.0678016543205639 0.17406476303781 -4.54479700541741 0.081922914054935
ENSG00000005981.12 ASB4 protein_coding chr7 -0.197705570058609 1.07223024359286 -1.18253794751322 0.238141908374857 0.409032820489003 -5.31782952822195 0.192509730365643
ENSG00000006007.11 GDE1 protein_coding chr16 0.166425763067058 5.23860219449546 2.0954104677674 0.0371641872000393 0.11404355284695 -4.52316104377118 0.0536741613601065
ENSG00000006015.17 C19orf60 protein_coding chr19 -0.124117563767809 3.97274297964207 -0.654838736021433 0.513187637598103 0.676694643558391 -6.27454963585335 0.318483742247287
ENSG00000006016.10 CRLF1 protein_coding chr19 0.513207238761745 0.704814516080461 2.34504307097973 0.0198260075179886 0.07227984418331 -3.38731039474178 0.0340182318327529
ENSG00000006025.11 OSBPL7 protein_coding chr17 0.1973919743048 3.79615763371588 1.9778461049782 0.0490698233891242 0.13800349180521 -4.56310010013192 0.06495081486414
ENSG00000006042.11 TMEM98 protein_coding chr17 0.178483436931 6.06195525775758 1.25673010172901 0.210051623616129 0.376660631785801 -5.94494953645715 0.177273883738106
ENSG00000006047.12 YBX2 protein_coding chr17 -0.278967657504606 0.212848928658427 -1.17023827074818 0.243045384853725 0.414664995041991 -5.25398082159303 0.195160491747753
ENSG00000006062.14 MAP3K14 protein_coding chr17 0.344173325506715 3.00475502083213 4.0608982199404 6.58775488853724e-05 0.0010277831231771 1.43372724400445 0.000483722190509409
ENSG00000006071.13 ABCC8 protein_coding chr11 -0.541640355999776 3.26661957324336 -2.17900600661768 0.0302871604336157 0.0983007267141528 -4.09033893312536 0.0462648605357992
ENSG00000006116.3 CACNG3 protein_coding chr16 0.883961472320891 2.09317432519366 1.93828715043626 0.0537402374294956 0.147144495893539 -4.22994073292141 0.0692529934282259
ENSG00000006118.14 TMEM132A protein_coding chr11 -0.103789818452131 7.28075843916901 -0.830841205909778 0.406874567717893 0.584749399133727 -6.4001912927863 0.275210065109511
ENSG00000006125.17 AP2B1 protein_coding chr17 -0.0591977565394135 8.46102592508714 -0.74664341298115 0.455996744048647 0.628308075049529 -6.44379312837738 0.295710789099362
ENSG00000006128.11 TAC1 protein_coding chr7 -0.678176002457295 2.60333631499655 -2.10064020614018 0.0366977545189436 0.1130652874054 -4.20703942395479 0.0532137444768021
ENSG00000006194.9 ZNF263 protein_coding chr16 0.0499458556323038 5.00597281669692 0.710453333763743 0.478100695736872 0.646794597135888 -6.39658536197899 0.304411399915846
ENSG00000006210.6 CX3CL1 protein_coding chr16 -0.0748517462834108 2.68786843946952 -0.406157183850095 0.684982638906322 0.808827793906011 -6.20021488213839 0.380671703387846
ENSG00000006282.20 SPATA20 protein_coding chr17 -0.143179311474184 3.70297330724247 -1.25469434092494 0.210788721270413 0.377205378081586 -5.73350690311517 0.177530266495837
ENSG00000006283.17 CACNA1G protein_coding chr17 0.243402090165975 3.544113546042 1.27057657108529 0.205087925292863 0.370825240747268 -5.71469853861533 0.174527479295394
ENSG00000006327.13 TNFRSF12A protein_coding chr16 -0.79836812680535 -0.648091491157684 -2.92646475972468 0.00375149766492329 0.0213226459728812 -1.94950089210718 0.0100354216613084
ENSG00000006377.10 DLX6 protein_coding chr7 -0.197838472077955 1.69231325954407 -0.641920962371255 0.521526345617499 0.684499150585816 -5.96152748301591 0.322156903588449
ENSG00000006432.15 MAP3K9 protein_coding chr14 0.383920005249427 5.35330276539864 3.54855382006872 0.00046439752318813 0.00447478007299548 -0.603510919035123 0.00210603810292791
ENSG00000006451.7 RALA protein_coding chr7 0.119718185931082 6.88214956475477 1.58178610346204 0.114992119830595 0.250429178869448 -5.52057999937354 0.117863533890046
ENSG00000006453.13 BAIAP2L1 protein_coding chr7 -0.123394197642219 0.388950951382344 -0.570277375872463 0.569013667865268 0.723549432990097 -5.83936761740462 0.34053576943927
ENSG00000006459.10 KDM7A protein_coding chr7 0.0326565571963779 5.15126780696521 0.301846528348504 0.763025847638614 0.861841457873473 -6.62842123858518 0.405622381291566
ENSG00000006468.13 ETV1 protein_coding chr7 -0.151593024704318 5.70538761364881 -0.571082864725069 0.568468420730994 0.723012691368022 -6.52718546043314 0.340283154050563
ENSG00000006530.15 AGK protein_coding chr7 0.0479266365486139 5.54232255588793 0.76297780878697 0.446212717354197 0.619792666467694 -6.41299542699738 0.291703044664374
ENSG00000006534.15 ALDH3B1 protein_coding chr11 0.417667403485937 0.519543039302686 2.82585079169179 0.00510551193596375 0.0270217810216543 -2.24915159204344 0.0127176977443011
ENSG00000006555.10 TTC22 protein_coding chr1 -0.199186423562551 -0.595119809340003 -0.840593469302912 0.401397648799139 0.57947858257094 -5.39386933120114 0.272729375481486
ENSG00000006576.16 PHTF2 protein_coding chr7 -0.223088187358763 6.12404241885135 -2.12345118056583 0.0347215021084146 0.108764812046526 -4.51692615252032 0.0511897422199875
ENSG00000006607.13 FARP2 protein_coding chr2 0.189090847745822 4.90517615058285 2.46996380448685 0.0141968448625226 0.0566908241687765 -3.66589031668538 0.0266813192689281
ENSG00000006611.15 USH1C protein_coding chr11 -0.210425989681655 -0.701618629406601 -0.377650464578901 0.706018151057325 0.822836244651256 -5.71506852285048 0.387264727078668
ENSG00000006625.17 GGCT protein_coding chr7 0.0949437263564473 5.05806742850143 0.882815751052636 0.378203661548994 0.557556017285235 -6.27881858307273 0.26241160409329
ENSG00000006634.7 DBF4 protein_coding chr7 -0.12483886824034 4.83131996306731 -0.920447004630433 0.358247182636898 0.537401283849967 -6.19927687840837 0.2529258559947
ENSG00000006652.13 IFRD1 protein_coding chr7 -0.0953331508951623 6.13406533042153 -0.81649166251555 0.415014412724692 0.592532633542481 -6.40210121801412 0.278873214574169
ENSG00000006695.10 COX10 protein_coding chr17 -0.082236477724706 3.34466904805482 -1.00211866080729 0.317277800301096 0.495920771541707 -5.87339347059542 0.233403211747362
ENSG00000006704.10 GTF2IRD1 protein_coding chr7 -0.0243909864741651 5.25916177521352 -0.309553079697593 0.757164700053723 0.858051793524177 -6.64543603163599 0.40383879028
ENSG00000006712.14 PAF1 protein_coding chr19 -0.101146155187591 5.74779343910848 -1.37953522981186 0.168991168716368 0.326239636756917 -5.78469201104133 0.153543435540395
ENSG00000006715.15 VPS41 protein_coding chr7 0.187145552502358 6.50759303494375 2.83901805282554 0.00490603861767671 0.0261863527914417 -2.82263865995514 0.0123245066474454
ENSG00000006740.16 ARHGAP44 protein_coding chr17 0.470301910489846 4.18772709285153 3.46658632609889 0.000622612871549078 0.00559240342655046 -0.714835366290842 0.00263204325377619
ENSG00000006744.18 ELAC2 protein_coding chr17 0.186931029090209 4.99363599066701 2.55550009775126 0.0112102891201039 0.0479150770593328 -3.47787681886338 0.0225510475030185
ENSG00000006747.14 SCIN protein_coding chr7 -0.414005624701584 1.7531861893392 -2.66657023340629 0.00817473636842402 0.0379919800559823 -2.75998040401033 0.0178807799038969
ENSG00000006756.15 ARSD protein_coding chrX -0.00351890012951425 3.93964914435149 -0.0301693540747219 0.975956620387362 0.98591993068955 -6.49084671016437 0.464019439301354
ENSG00000006757.11 PNPLA4 protein_coding chrX 0.124969033361417 3.35685410177416 1.39827193060636 0.163299450518486 0.318427601177086 -5.42098605305751 0.149866730914879
ENSG00000006831.9 ADIPOR2 protein_coding chr12 0.322463887561969 6.07264833615411 4.00318792325768 8.29316976179313e-05 0.00122752850574978 0.945567484751758 0.000577731589791545
ENSG00000006837.11 CDKL3 protein_coding chr5 -0.0647386267190989 3.35040949601236 -0.875395507048257 0.382218568416381 0.561313812246634 -5.97095587907558 0.264180195899502
ENSG00000007001.12 UPP2 protein_coding chr2 0.263725555249479 0.292073611936625 1.10603781432977 0.269798091978505 0.445132660963441 -5.20976390093663 0.209499982022389
ENSG00000007047.14 MARK4 protein_coding chr19 0.0653316808273399 5.36200288130553 0.795705734820707 0.426975528032727 0.603591248055253 -6.37968355143707 0.284077909140063
ENSG00000007062.11 PROM1 protein_coding chr4 -0.364897078972804 5.10067157079634 -1.84703977878442 0.065950551390078 0.170574189978282 -4.99381407729352 0.0802800892133786
ENSG00000007080.10 CCDC124 protein_coding chr19 0.136213212439485 4.66061872500566 0.90706845896282 0.365264393293015 0.544956872080331 -6.23139852246573 0.256481864657384
ENSG00000007129.17 CEACAM21 protein_coding chr19 1.44630078956746 -2.0086507910384 3.38359607252355 0.000833200836964646 0.0069819217613203 -0.809965904897524 0.00328601473617426
ENSG00000007168.12 PAFAH1B1 protein_coding chr17 0.11423904617766 8.57754021487961 1.88707234234809 0.0603361946321967 0.160102701453979 -4.96898941064025 0.0753517232452625
ENSG00000007171.17 NOS2 protein_coding chr17 0.308513814679074 -0.377456379760759 1.40337001986023 0.161776237589517 0.316297774325869 -4.92843285156504 0.1488643360646
ENSG00000007174.17 DNAH9 protein_coding chr17 -0.255261750110659 1.16019196404279 -1.35655419934456 0.176175130254075 0.335330532126137 -5.16805576745676 0.15782203062775
ENSG00000007202.14 KIAA0100 protein_coding chr17 0.174395180960997 7.01694283803181 2.81795623043372 0.00522861691557028 0.0274806202903944 -2.88014571295605 0.0129336486887772
ENSG00000007237.18 GAS7 protein_coding chr17 0.567113566527029 6.38995250448776 2.55617550266853 0.0111891303764826 0.0478594809255379 -3.50300255430736 0.0225248813955814
ENSG00000007255.10 TRAPPC6A protein_coding chr19 -0.194582871237931 2.05951197118112 -1.17999803671698 0.239148685870995 0.410002428745542 -5.55682483736775 0.192966072777979
ENSG00000007264.14 MATK protein_coding chr19 0.857391074873519 1.35245715138542 2.80742148788995 0.00539709432419135 0.0280821808636063 -2.3223904856603 0.0132167708685797
ENSG00000007341.18 ST7L protein_coding chr1 -0.399870683423289 4.15961072168353 -5.67572311520548 3.89956690409384e-08 4.78851240897693e-06 8.33281252322007 2.25369502526135e-06
ENSG00000007350.16 TKTL1 protein_coding chrX 0.590305042128954 3.11691750705916 1.26074606587535 0.208603051907558 0.374893802295656 -5.51614593170787 0.176442332205534
