gene_id gene_name gene_type chr logFC AveExpr t P.Value adj.P.Val B qvalue
ENSG00000004059.10 ARF5 protein_coding chr7 1.37883247604737 6.35334016142659 17.4225734018267 9.68926814232651e-45 3.02600654359821e-43 91.0371971836025 2.80571639712071e-44
ENSG00000004139.13 SARM1 protein_coding chr17 0.249051353588769 5.83329267673726 5.45722333386218 1.18523341401312e-07 1.96542095221494e-07 6.36308398087212 1.82234033979216e-08
ENSG00000004142.11 POLDIP2 protein_coding chr17 0.467832707367588 5.57850784801352 9.57037738778349 1.24053913779242e-18 3.66379214840304e-18 31.2526456910156 3.39707186957803e-19
ENSG00000004399.12 PLXND1 protein_coding chr3 -0.427028899430329 4.69711218485461 -3.87985900240038 0.000134459950353378 0.000187891913171313 -0.228661403933474 1.74213576235125e-05
ENSG00000004455.16 AK2 protein_coding chr1 -0.579288218131744 6.13095412408404 -15.2696895712347 2.03950086292061e-37 2.43881657837635e-36 74.2295704096973 2.26127325401742e-37
ENSG00000004468.12 CD38 protein_coding chr4 0.876719435023862 -0.713127882072451 5.26639219892469 3.05003686708287e-07 4.95283021819836e-07 6.29839637322236 4.59226930118602e-08
ENSG00000004478.7 FKBP4 protein_coding chr12 0.411414125170138 6.93360789034217 6.59532436464943 2.60236499347915e-10 4.96297715408637e-10 12.2720818432249 4.60167755063669e-11
ENSG00000004487.16 KDM1A protein_coding chr1 0.0627509305538398 8.07861689844581 1.75240906640795 0.0809574927864319 0.0930496103060497 -6.25098805610407 0.0086275694919991
ENSG00000004534.14 RBM6 protein_coding chr3 -0.408757307802139 7.9719882899594 -7.57814202280348 7.2418855082258e-13 1.57849983098489e-12 18.0620493651002 1.46358667598263e-13
ENSG00000004660.14 CAMKK1 protein_coding chr17 1.26947854827589 4.20145410581457 15.7067350053702 6.60526583352947e-39 9.39783137251923e-38 77.7539492868718 8.7136789690808e-39
ENSG00000004700.15 RECQL protein_coding chr12 -0.319023894865901 5.4647377620388 -7.0310296096835 2.04077246749102e-11 4.12321246184753e-11 14.840946957684 3.82304685939705e-12
ENSG00000004766.15 VPS50 protein_coding chr7 0.488210034539181 5.63846282740262 11.7933306121334 1.0394520902405e-25 4.6933886484225e-25 47.410240913684 4.35171480934103e-26
ENSG00000004776.12 HSPB6 protein_coding chr19 0.774908118993792 -0.954675179772789 4.38862605515826 1.69801204687644e-05 2.50618268758854e-05 2.5223852069365 2.32373518015792e-06
ENSG00000004777.18 ARHGAP33 protein_coding chr19 1.30290014270518 6.99849547503016 12.1171115939714 8.8881675568734e-27 4.34878287074356e-26 49.8601302836826 4.03219597584021e-27
ENSG00000004779.9 NDUFAB1 protein_coding chr16 0.865135414316565 5.60270465914193 11.3652812175941 2.61141184385462e-24 1.07445475864647e-23 44.1981596437389 9.96235563560317e-25
ENSG00000004799.7 PDK4 protein_coding chr7 0.058685904421445 2.69868226439961 0.484209346790042 0.628670912718936 0.651377026860667 -7.12425282706681 0.0603957453045538
ENSG00000004809.13 SLC22A16 protein_coding chr6 0.468350781782968 2.17575126938235 6.42368130461975 6.8893878599095e-10 1.28534771490781e-09 11.8254384661732 1.19177573073923e-10
ENSG00000004838.13 ZMYND10 protein_coding chr3 1.10365851012972 1.3514809767557 9.99864315929361 5.92651159680507e-20 1.87818595297093e-19 34.6665521351667 1.74145595826313e-20
ENSG00000004848.7 ARX protein_coding chrX -0.39436290945399 4.87783885775718 -2.89129761804457 0.00418197381388884 0.00529594411947933 -3.55017510801629 0.000491040486534754
ENSG00000004864.13 SLC25A13 protein_coding chr7 -1.06571685798508 3.5598339386926 -11.7974536652527 1.0075129930061e-25 4.55618327568922e-25 47.64606486119 4.22449784582678e-26
ENSG00000004866.20 ST7 protein_coding chr7 0.800422526559441 5.4685899335965 10.9110579567209 7.68513776215306e-23 2.88565373145521e-22 40.8687801032792 2.67558112453027e-23
ENSG00000004897.11 CDC27 protein_coding chr17 -0.339240231303706 6.53366914243841 -9.2312104227864 1.32347265075497e-17 3.70320051952313e-17 28.8469686677813 3.43361135204193e-18
ENSG00000004939.14 SLC4A1 protein_coding chr17 -0.273795992811672 2.06521019651714 -1.09758079897885 0.273467752488483 0.297190337631549 -6.55163780982641 0.0275555188445551
ENSG00000004948.13 CALCR protein_coding chr7 -0.109760247853168 -4.32449939946778 -0.377430596082759 0.706181172797379 0.725964467004379 -6.0528741978358 0.0673115004694991
ENSG00000004961.14 HCCS protein_coding chrX -0.0216760698595569 3.50708626481657 -0.47794100371101 0.633119387994799 0.655484917424345 -7.30483355757456 0.0607766293425105
ENSG00000004975.11 DVL2 protein_coding chr17 0.221120322777009 5.40769540078383 3.66488255304894 0.000303497513899164 0.000414724996882845 -1.11162098593975 3.84533446073253e-05
ENSG00000005007.12 UPF1 protein_coding chr19 0.625087560178638 5.62420507075721 8.45851168837808 2.49637698960538e-15 6.16879689883688e-15 23.7527254459727 5.71971486518772e-16
ENSG00000005020.12 SKAP2 protein_coding chr7 0.261214277687269 1.53886960400925 1.65539676104115 0.0991274837799888 0.112953260402427 -5.74142051024634 0.0104730379876342
ENSG00000005022.5 SLC25A5 protein_coding chrX 0.568219070181158 6.37823468398927 9.50772626601991 1.92647038198552e-18 5.62920526016805e-18 30.7592110253061 5.2194049396969e-19
ENSG00000005059.15 CCDC109B protein_coding chr4 0.258240727631776 3.61578924169333 2.27693317634258 0.0236552082529273 0.0283791607524221 -4.92070393743677 0.00263131872031297
ENSG00000005075.15 POLR2J protein_coding chr7 0.711053825590958 5.1374428911257 11.0237826552008 3.33353706034998e-23 1.28314951444503e-22 41.7331879770208 1.18973755699648e-23
ENSG00000005100.12 DHX33 protein_coding chr17 -0.363639494981951 5.27678254793365 -9.05409114136336 4.48570532272483e-17 1.21480955649562e-16 27.7134090196282 1.12637267729956e-17
ENSG00000005108.15 THSD7A protein_coding chr7 -1.14991803431877 6.10509625813447 -9.50252059789486 1.99811445749576e-18 5.83371258981109e-18 30.8008583911256 5.40902434727047e-19
ENSG00000005156.11 LIG3 protein_coding chr17 -0.389584205366416 5.91636163431254 -10.046121910751 4.21615252278887e-20 1.34779147978953e-19 34.5791824703565 1.24967365412518e-20
ENSG00000005175.9 RPAP3 protein_coding chr12 -0.564849011612587 5.27960927042907 -11.6385277965257 3.34796912886376e-25 1.45895913497789e-24 46.2802030980336 1.35274841900012e-25
ENSG00000005187.11 ACSM3 protein_coding chr16 -1.37196168722714 0.818045418022236 -12.9447059608455 1.54930176310013e-29 9.09343593976862e-29 56.3452136919052 8.43144320898839e-30
ENSG00000005189.19 AC004381.6 protein_coding chr16 -0.334367651821697 3.51349596678814 -6.99509879539391 2.52736213976453e-11 5.07778678337086e-11 14.9157912594631 4.70812915766058e-12
ENSG00000005194.14 CIAPIN1 protein_coding chr16 0.385721345813906 5.57780798500859 8.46024195915176 2.4678951434217e-15 6.10183956432199e-15 23.7219990706792 5.65763195536938e-16
ENSG00000005206.16 SPPL2B protein_coding chr19 0.0636042972720646 5.37838272890248 0.706761437154709 0.480388009638629 0.506497928994062 -7.3725894756864 0.0469625403650486
ENSG00000005238.19 FAM214B protein_coding chr9 0.59562783731273 5.13571190236222 9.516918996857 1.80613085607509e-18 5.28458287357253e-18 30.9291483401731 4.89987070639146e-19
ENSG00000005243.9 COPZ2 protein_coding chr17 -0.424770125082154 -2.15484345101541 -1.53941110551638 0.124997630151422 0.140999568202827 -5.30468118818428 0.0130734945478075
ENSG00000005249.12 PRKAR2B protein_coding chr7 1.18000120625241 7.50091010803055 16.9964064844137 2.69857401536818e-43 6.68532808814277e-42 87.7070785827293 6.19864311817706e-43
ENSG00000005302.17 MSL3 protein_coding chrX 0.651007623237367 5.34595194457403 16.7619536061861 1.6882972457072e-42 3.71304490153421e-41 85.9106303808601 3.44273907322497e-42
ENSG00000005339.14 CREBBP protein_coding chr16 0.242272292991748 7.20444463112771 5.66706821162 4.07606102883076e-08 6.92407550986835e-08 7.32872438961438 6.4200099745452e-09
ENSG00000005379.15 BZRAP1 protein_coding chr17 0.23330917507369 6.05779040768696 2.6875868151249 0.00769150629571398 0.0095663177441538 -4.12232804023957 0.000886989970713128
ENSG00000005381.7 MPO protein_coding chr17 -0.0693104874377428 -1.39446008497064 -0.408597613868141 0.68319275867181 0.703934322974277 -6.48627130961356 0.0652688632363789
ENSG00000005436.13 GCFC2 protein_coding chr2 -0.506944848746636 5.03634643324967 -10.3677011801883 4.13193577753408e-21 1.39880678042447e-20 36.9470494836647 1.29697509364067e-21
ENSG00000005448.16 WDR54 protein_coding chr2 0.576877718747735 4.71691539991101 9.01817142610882 5.73781390443614e-17 1.54605865248184e-16 27.5432400542937 1.43350718171964e-17
ENSG00000005469.11 CROT protein_coding chr7 -0.470805522814643 3.57057345649945 -7.7179629433974 3.01277257709223e-13 6.69023905356815e-13 19.2453411709807 6.20319657039904e-14
ENSG00000005471.16 ABCB4 protein_coding chr7 -1.21029691968276 0.903229705200001 -9.65746179078295 6.71443241488934e-19 2.01307255414231e-18 32.2950035221519 1.86652295438681e-19
ENSG00000005483.20 KMT2E protein_coding chr7 -0.00627281953612773 7.51571524316119 -0.139288918055378 0.889336554888675 0.898827982431095 -7.780484990253 0.0833394234996967
ENSG00000005486.16 RHBDD2 protein_coding chr7 1.26508410631933 4.91681140764388 14.5766186894156 4.67680865187924e-35 4.39814776263753e-34 68.8916975759591 4.07796715466401e-35
ENSG00000005513.9 SOX8 protein_coding chr16 0.432263508577885 4.03028693258483 3.40585266261139 0.000770950138200044 0.0010262632810048 -1.80929823155413 9.51552375644962e-05
ENSG00000005700.14 IBTK protein_coding chr6 -0.124666123380509 6.45124405541777 -3.77512177164984 0.000200826633437459 0.000277941409709076 -0.83715702474001 2.57707562566045e-05
ENSG00000005801.16 ZNF195 protein_coding chr11 0.211884333671241 6.58270881818948 4.04678958537869 6.97003942993265e-05 9.9320665414476e-05 0.158024567814731 9.2090223702879e-06
ENSG00000005810.17 MYCBP2 protein_coding chr13 0.471535195092714 7.13627376207894 10.772723148952 2.13365938304805e-22 7.80849290941376e-22 39.7880408284127 7.24004270218523e-23
ENSG00000005812.10 FBXL3 protein_coding chr13 0.54689409666978 5.91622779666094 10.9737974521981 4.82954379748587e-23 1.83533084032181e-22 41.2910258360196 1.70172065348844e-23
ENSG00000005844.17 ITGAL protein_coding chr16 0.112706523885716 -0.731241933656097 0.831418796857064 0.406548625365143 0.433235373415308 -6.27114693301772 0.0401696286340034
ENSG00000005882.11 PDK2 protein_coding chr17 0.916002812006401 4.18503671662083 12.9006339825524 2.17740871387375e-29 1.26202293801159e-28 55.9782319097484 1.17014897347549e-29
ENSG00000005884.17 ITGA3 protein_coding chr17 1.13268213618127 3.74726910723699 12.964673515585 1.32782802666095e-29 7.84581109077691e-29 56.5098513340373 7.27464415854454e-30
ENSG00000005889.15 ZFX protein_coding chrX -0.295386890264398 5.4950779327633 -5.5653209976711 6.86403117940821e-08 1.15233554321479e-07 6.9220841127635 1.06844670756668e-08
ENSG00000005893.15 LAMP2 protein_coding chrX -0.297314961548246 5.3785365913569 -5.70683555138474 3.31880666269615e-08 5.66173952123293e-08 7.6135344548244 5.2495707402075e-09
ENSG00000005961.17 ITGA2B protein_coding chr17 -0.288812255533593 1.95711061247871 -3.22675999904424 0.00142316364151836 0.00186210105346192 -1.98999977729573 0.000172654202280125
ENSG00000005981.12 ASB4 protein_coding chr7 -0.643499960586735 1.07223024359286 -5.96058479871598 8.73143981172598e-09 1.53320287951093e-08 9.53855699121829 1.42158729572387e-09
ENSG00000006007.11 GDE1 protein_coding chr16 0.249903109447151 5.23860219449546 6.03169530608073 5.96235120528576e-09 1.05707955842882e-08 9.29230036496892 9.80125259946783e-10
ENSG00000006015.17 C19orf60 protein_coding chr19 1.623718080646 3.97274297964207 14.7191231306799 1.5310739616389e-35 1.51167806952397e-34 70.0507602115084 1.40162946964015e-35
ENSG00000006016.10 CRLF1 protein_coding chr19 0.878749820326809 0.704814516080461 7.15295881167428 9.82708424768595e-12 2.01906289442133e-11 16.1495130464743 1.87207720408951e-12
ENSG00000006025.11 OSBPL7 protein_coding chr17 0.577579509395525 3.79615763371588 6.50553501263242 4.33979983950212e-10 8.18516269118646e-10 12.1194527485896 7.58929131344661e-11
ENSG00000006042.11 TMEM98 protein_coding chr17 -0.603406808959528 6.06195525775758 -10.5339929205516 1.22987621492478e-21 4.30420020856051e-21 38.0952571432031 3.9908588853508e-22
ENSG00000006047.12 YBX2 protein_coding chr17 0.902683615265861 0.212848928658427 5.57814904247559 6.42991383620059e-08 1.0810012628695e-07 7.68675197416635 1.00230548904717e-08
ENSG00000006062.14 MAP3K14 protein_coding chr17 0.240841231320949 3.00475502083213 4.03868934452451 7.19943291075451e-05 0.000102489946892451 0.612667661886767 9.5028784767348e-06
ENSG00000006071.13 ABCC8 protein_coding chr11 1.08351469768496 3.26661957324336 6.10790229647522 3.94792161199222e-09 7.07340975217485e-09 10.0337326316306 6.55847283847303e-10
ENSG00000006116.3 CACNG3 protein_coding chr16 3.22719940097868 2.09317432519366 14.1998444839432 8.92533687206949e-34 7.51486059582371e-33 66.0522013611253 6.96778651731113e-34
ENSG00000006118.14 TMEM132A protein_coding chr11 0.789751247120887 7.28075843916901 8.73081886559155 4.04208343138668e-16 1.04104777833667e-15 25.4746381336104 9.65260576863153e-17
ENSG00000006125.17 AP2B1 protein_coding chr17 0.71664723121674 8.46102592508714 14.0068154906767 4.033329147865e-33 3.20157997343372e-32 64.3653262716027 2.96850826286547e-33
ENSG00000006128.11 TAC1 protein_coding chr7 0.408566298320492 2.60333631499655 1.95377035094738 0.0518691306090367 0.0606011453003165 -5.42039063884991 0.00561894446041783
ENSG00000006194.9 ZNF263 protein_coding chr16 0.647113107102615 5.00597281669692 15.7018755241754 6.86203142662106e-39 9.73170865929978e-38 77.6572249914964 9.02325033472381e-39
ENSG00000006210.6 CX3CL1 protein_coding chr16 0.281723196388648 2.68786843946952 2.43719364107384 0.0155160072289953 0.0189029569325994 -4.29584690655934 0.0017526841219846
ENSG00000006282.20 SPATA20 protein_coding chr17 1.11796782707589 3.70297330724247 10.9935670753118 4.17116083767686e-23 1.59234562190811e-22 41.6685648701197 1.47642450764778e-23
ENSG00000006283.17 CACNA1G protein_coding chr17 -0.0247185913763876 3.544113546042 -0.164235594434243 0.86968142312038 0.880529320391008 -7.37410358677155 0.0816427696626501
ENSG00000006327.13 TNFRSF12A protein_coding chr16 0.791742365360556 -0.648091491157684 4.24783574838551 3.07041971241502e-05 4.46814051672821e-05 1.8891057017436 4.14286450865266e-06
ENSG00000006377.10 DLX6 protein_coding chr7 -0.0428386193100055 1.69231325954407 -0.279172629450439 0.780348437595913 0.796907315620038 -7.16781466348406 0.0738893287309912
ENSG00000006432.15 MAP3K9 protein_coding chr14 0.207606849086172 5.35330276539864 3.44982617433722 0.000660599406387001 0.000883306607765933 -1.83277093812696 8.19002800353169e-05
ENSG00000006451.7 RALA protein_coding chr7 0.308874739077944 6.88214956475477 7.15808537447066 9.52810610242761e-12 1.95923489246042e-11 15.5196686801396 1.81660461878933e-12
ENSG00000006453.13 BAIAP2L1 protein_coding chr7 -1.20254306060903 0.388950951382344 -8.72401318644042 4.23176506227564e-16 1.08830938541281e-15 25.9974070004384 1.00908158782835e-16
ENSG00000006459.10 KDM7A protein_coding chr7 -0.591762773578457 5.15126780696521 -9.47671594502246 2.39426713623274e-18 6.96262528274782e-18 30.6525392460864 6.45575336383232e-19
ENSG00000006468.13 ETV1 protein_coding chr7 1.06829050587754 5.70538761364881 7.74739433048279 2.50195167068836e-13 5.57981472872939e-13 19.1503832967694 5.17360998786075e-14
ENSG00000006530.15 AGK protein_coding chr7 -0.005845609574002 5.54232255588793 -0.196935986279474 0.844041302866623 0.856834966785355 -7.69695068689447 0.0794458267455502
ENSG00000006534.15 ALDH3B1 protein_coding chr11 -0.751308000313379 0.519543039302686 -7.25532170168037 5.28913383839847e-12 1.10317114777443e-11 16.7993563390206 1.02286142926205e-12
ENSG00000006555.10 TTC22 protein_coding chr1 -1.04737758824957 -0.595119809340003 -6.88763091720436 4.77145760640517e-11 9.45381937898995e-11 14.7308950334952 8.76559110659066e-12
ENSG00000006576.16 PHTF2 protein_coding chr7 0.306368967437664 6.12404241885135 5.26610570579212 3.05431146106936e-07 4.95931435059696e-07 5.39200384246366 4.59828139545274e-08
ENSG00000006607.13 FARP2 protein_coding chr2 -0.464994929203938 4.90517615058285 -10.8155382378092 1.55622077237531e-22 5.7393787028096e-22 40.2403261052503 5.3215578696701e-23
ENSG00000006611.15 USH1C protein_coding chr11 -1.40113877824633 -0.701618629406601 -3.93671359669805 0.000107760069741343 0.000151604302589778 0.749272714250188 1.40567666170476e-05
ENSG00000006625.17 GGCT protein_coding chr7 -0.220344313139604 5.05806742850143 -4.1912849795947 3.87881066767923e-05 5.61668621345791e-05 0.813361035384902 5.2077972666384e-06
ENSG00000006634.7 DBF4 protein_coding chr7 -1.36864570366687 4.83131996306731 -17.2785639064462 2.97930890893292e-44 8.45049067986223e-43 89.9688540425947 7.83530369898411e-44
ENSG00000006652.13 IFRD1 protein_coding chr7 0.530867000392931 6.13406533042153 8.93934877960918 9.83216404099249e-17 2.61488354851339e-16 26.8714721113283 2.42452273084025e-17
ENSG00000006695.10 COX10 protein_coding chr17 0.305056928185241 3.34466904805482 6.11405795329983 3.81801966421584e-09 6.84484461735347e-09 10.0168815876084 6.34654700905433e-10
ENSG00000006704.10 GTF2IRD1 protein_coding chr7 0.152998897205478 5.25916177521352 3.07033252149705 0.00237972770928547 0.00306766129035087 -3.01916938660155 0.000284433872139463
ENSG00000006712.14 PAF1 protein_coding chr19 0.804445335675979 5.74779343910848 14.8042820250089 7.85373245908111e-36 7.95032434104912e-35 70.6110564062951 7.37154895229837e-36
ENSG00000006715.15 VPS41 protein_coding chr7 0.0134610778781561 6.50759303494375 0.433261307591316 0.665207074861032 0.686567292663906 -7.68319691990278 0.0636585903896732
ENSG00000006740.16 ARHGAP44 protein_coding chr17 0.706459446962972 4.18772709285153 10.0165865892363 5.21126660116071e-20 1.65777948190075e-19 34.5635468707953 1.53709485031332e-20
ENSG00000006744.18 ELAC2 protein_coding chr17 0.0205291529115053 4.99363599066701 0.46593943795722 0.641673821509031 0.663836512866363 -7.52281095122425 0.061550990135727
ENSG00000006747.14 SCIN protein_coding chr7 -0.669324508407323 1.7531861893392 -6.59575385207603 2.59597807540984e-10 4.95186894306573e-10 12.872908491095 4.59137800588876e-11
ENSG00000006756.15 ARSD protein_coding chrX -0.192654628851573 3.93964914435149 -2.69221031906797 0.00758876106316764 0.0094418617903959 -3.84737605985744 0.000875450401807813
ENSG00000006757.11 PNPLA4 protein_coding chrX 0.0426665865952952 3.35685410177416 0.79723138192409 0.426090483959188 0.452608719361787 -7.01255449435197 0.0419659272740087
ENSG00000006831.9 ADIPOR2 protein_coding chr12 -0.222445875013357 6.07264833615411 -5.1702332500357 4.86499753192543e-07 7.82075992765671e-07 4.95932691173352 7.25141669418826e-08
ENSG00000006837.11 CDKL3 protein_coding chr5 0.0247194460865522 3.35040949601236 0.600706471845007 0.548592158391549 0.573500046169431 -7.19784389186961 0.0531749835997944
ENSG00000007001.12 UPP2 protein_coding chr2 1.77834529222532 0.292073611936625 15.402231292664 7.20742401829532e-38 9.13320623440674e-37 75.0705155282866 8.46831826731256e-38
ENSG00000007047.14 MARK4 protein_coding chr19 1.0044846657411 5.36200288130553 14.1875384653983 9.8267313294349e-34 8.24621465634427e-33 65.8346567980959 7.64589875868896e-34
ENSG00000007062.11 PROM1 protein_coding chr4 -0.317194703170617 5.10067157079634 -2.72409591524477 0.00691325252653393 0.00862577247307279 -4.03907636410186 0.000799782515894857
ENSG00000007080.10 CCDC124 protein_coding chr19 1.62966331513715 4.66061872500566 13.3684922533142 5.81645873959239e-31 3.83424791314298e-30 59.5440733404499 3.55511863095281e-31
ENSG00000007129.17 CEACAM21 protein_coding chr19 0.47786803574918 -2.0086507910384 1.83927390608209 0.0670878915741973 0.0776965035300093 -4.77586425243245 0.00720402784370314
ENSG00000007168.12 PAFAH1B1 protein_coding chr17 0.0668044076851437 8.57754021487961 2.28075582500035 0.0234243024987262 0.0281174638280334 -5.19073978988056 0.00260705415441549
