gene_id gene_name gene_type chr size logFC AveExpr t P.Value adj.P.Val z.std qvalue
ENSG00000002822.15 MAD1L1 protein_coding chr7 7230 0.966407865640336 3.65239768955895 13.7279238188868 8.17873427753356e-28 4.11718278263721e-27 10.9311696480371 3.90797756912493e-28
ENSG00000002834.17 LASP1 protein_coding chr17 7061 0.753246126850303 7.38751589224541 14.4591825759462 3.67632043404926e-29 2.02421719679099e-28 11.2091681683953 1.92136123600252e-29
ENSG00000002919.14 SNX11 protein_coding chr17 3606 0.393071420503723 3.80756803369403 8.2818617456905 4.98456449481475e-14 1.16443128662688e-13 7.53232253961596 1.10526337769496e-14
ENSG00000002933.7 TMEM176A protein_coding chr7 3479 -1.3522477956416 -0.588554853518848 -5.99781066048113 1.4474095903517e-08 2.55023232214213e-08 -5.66768355978036 2.42064810749186e-09
ENSG00000003056.7 M6PR protein_coding chr12 3777 -0.623537121863702 4.6107529426309 -8.28460346397126 3.45510494321297e-14 8.13938992507065e-14 -7.58001669617122 7.72580546768025e-15
ENSG00000003096.14 KLHL13 protein_coding chrX 6983 1.14279170711485 4.51567411957625 8.11502059002872 2.07471446202959e-13 4.69838268631899e-13 7.34389142657561 4.45964513082378e-14
ENSG00000003137.8 CYP26B1 protein_coding chr2 5015 1.70168566115896 2.15100617918693 5.94079205963534 1.7699217835216e-07 2.93996626696996e-07 5.2220091951538 2.79057861452126e-08
ENSG00000003147.17 ICA1 protein_coding chr7 4891 2.0034883958879 3.29446971564929 17.087394587292 1.31615524896184e-26 6.16562727532282e-26 10.6761514588981 5.85233504646898e-27
ENSG00000003249.13 DBNDD1 protein_coding chr16 4791 1.91845838342343 4.66736804209727 23.100707510989 2.19976388671292e-47 5.40399457469476e-46 14.4589981461738 5.12940296715528e-47
ENSG00000003393.14 ALS2 protein_coding chr2 10384 0.168203741421785 6.02020271561536 3.7052414472998 0.000307343023428111 0.000425927617203992 3.60903088303354 4.04285080838176e-05
ENSG00000003400.14 CASP10 protein_coding chr2 7598 -0.198858670702095 1.89389462653383 -2.55415384280688 0.0121809534149715 0.0151457936927366 -2.50685829553341 0.00143761948746651
ENSG00000003402.19 CFLAR protein_coding chr2 22529 -0.697393150610886 6.0213200337069 -11.4745894734888 6.42815874514764e-22 2.29480316451217e-21 -9.62244986419354 2.17819799749723e-22
ENSG00000003436.15 TFPI protein_coding chr2 11714 0.0633006456188304 4.40014905111468 0.700418639453859 0.485544972706565 0.512303171753531 0.697412033812422 0.048627165940929
ENSG00000003509.15 NDUFAF7 protein_coding chr2 3651 -0.217774114483716 4.40147990517433 -4.39144485974327 1.9908792461143e-05 2.9702987498778e-05 -4.26591124067572 2.81936982178066e-06
ENSG00000003756.16 RBM5 protein_coding chr3 10368 -0.206953851548864 8.17766646822414 -4.25323785433704 3.57643436729839e-05 5.2461121706857e-05 -4.13326661948003 4.97954299590772e-06
ENSG00000003987.13 MTMR7 protein_coding chr8 5692 0.820988182937984 4.53467298236818 11.8369892270854 6.01326882578918e-19 1.81583605515945e-18 8.89178920497348 1.72356850482747e-19
ENSG00000003989.17 SLC7A2 protein_coding chr8 7905 -1.72833893818012 1.12425071543525 -7.41064354599351 1.67571508833015e-11 3.44652563823532e-11 -6.73180466779744 3.27139833150916e-12
ENSG00000004059.10 ARF5 protein_coding chr7 1871 1.66693765455592 6.35334016142659 38.7578171348797 1.30222469847703e-54 6.46123544759843e-53 15.5628247756114 6.13292256650207e-54
ENSG00000004139.13 SARM1 protein_coding chr17 11137 0.379226735784247 5.83329267673726 6.50651713359736 1.41381539008894e-09 2.6244013363923e-09 6.05389869812572 2.49104839315226e-10
ENSG00000004142.11 POLDIP2 protein_coding chr17 2121 0.559683633036414 5.57850784801352 12.656363188503 2.1670340651277e-24 8.8995425561108e-24 10.1913634267278 8.44733268375234e-25
ENSG00000004399.12 PLXND1 protein_coding chr3 9738 -0.677455208687397 4.69711218485461 -4.53961827605598 1.33432766404419e-05 2.00982105990031e-05 -4.35439853262925 1.90769660583646e-06
ENSG00000004455.16 AK2 protein_coding chr1 5727 -0.823080931281937 6.13095412408404 -21.0491776631512 3.27798218627387e-48 8.7881854229875e-47 -14.5894565900471 8.34163390830736e-48
ENSG00000004468.12 CD38 protein_coding chr4 6855 0.211225517326628 -0.713127882072451 1.11735080295014 0.266241282274834 0.291277884844032 1.11176016789545 0.0276477266239684
ENSG00000004478.7 FKBP4 protein_coding chr12 5180 0.303825971031575 6.93360789034217 4.05120767092904 7.15394515578603e-05 0.000103235777465193 3.97110695292049 9.79900878742935e-06
ENSG00000004487.16 KDM1A protein_coding chr1 5440 -0.102261854279409 8.07861689844581 -2.3192027818905 0.0225185364834153 0.0274018308544993 -2.28150575619863 0.00260094695780657
ENSG00000004534.14 RBM6 protein_coding chr3 7302 -0.325022637039517 7.9719882899594 -5.00564452877509 1.1519663446834e-06 1.83427365713736e-06 -4.86372552008383 1.74106924228853e-07
ENSG00000004660.14 CAMKK1 protein_coding chr17 7424 1.26946444851242 4.20145410581457 17.0354629917409 3.91263446930688e-31 2.45082302782259e-30 11.6044349599206 2.32629006878597e-31
ENSG00000004700.15 RECQL protein_coding chr12 3778 -0.638550702629271 5.4647377620388 -13.0423221137286 5.16909901148707e-27 2.48223854930025e-26 -10.762599722066 2.35610928249074e-27
ENSG00000004766.15 VPS50 protein_coding chr7 9454 0.643314214836525 5.63846282740262 15.1352347088741 2.09832880499723e-30 1.24654177305974e-29 11.4598686088044 1.18320160781745e-30
ENSG00000004776.12 HSPB6 protein_coding chr19 1721 -0.0573767506720917 -0.954675179772789 -0.285402408699452 0.775880935379501 0.793218805257098 -0.284690936088827 0.0752913208377701
ENSG00000004777.18 ARHGAP33 protein_coding chr19 5260 1.31105904999166 6.99849547503016 14.7670561504433 4.67974701112952e-27 2.25472831857938e-26 10.7717588319783 2.14015946307706e-27
ENSG00000004779.9 NDUFAB1 protein_coding chr16 1600 1.00913230797176 5.60270465914193 13.0864646096595 1.00006121780088e-23 3.963788994227e-23 10.0416315747066 3.76237813475485e-24
ENSG00000004799.7 PDK4 protein_coding chr7 4519 -0.60041173369771 2.69868226439961 -3.2319277728697 0.00147890032575053 0.00196154746519352 -3.17879227863339 0.000186187592328363
ENSG00000004809.13 SLC22A16 protein_coding chr6 3907 0.506825275170922 2.17575126938235 5.52289755164265 1.8759732089311e-07 3.10908845522322e-07 5.21122543911388 2.95110724611914e-08
ENSG00000004838.13 ZMYND10 protein_coding chr3 4009 1.61399078799409 1.3514809767557 11.916368946443 5.39245957807847e-23 2.04880895186096e-22 9.87408170698123 1.94470341736113e-23
ENSG00000004848.7 ARX protein_coding chrX 3097 -1.50062102436273 4.87783885775718 -8.86635760451098 1.78646197544886e-16 4.72473592125469e-16 -8.23560920788271 4.48465928648306e-17
ENSG00000004864.13 SLC25A13 protein_coding chr7 3710 -0.830194312382253 3.5598339386926 -8.58737254553813 7.96393042503664e-14 1.84453215656273e-13 -7.4709146424769 1.75080647956065e-14
ENSG00000004866.20 ST7 protein_coding chr7 6742 0.809639779172365 5.4685899335965 10.0671530307032 1.55222496249799e-16 4.11822420386198e-16 8.25241715663095 3.90896607291533e-17
ENSG00000004897.11 CDC27 protein_coding chr17 6824 -0.487928174587011 6.53366914243841 -13.1173710273824 1.32724290245845e-26 6.21426275489186e-26 -10.6753723819344 5.8984992255336e-27
ENSG00000004939.14 SLC4A1 protein_coding chr17 5130 -0.237430281420208 2.06521019651714 -0.779764802885055 0.436526815527974 0.463974374167857 -0.778071580779142 0.0440398578985444
ENSG00000004948.13 CALCR protein_coding chr7 4042 0.833643103246337 -4.32449939946778 2.1261658051149 0.0352359062229236 0.0421834603555071 2.10563688363115 0.00400400044303592
ENSG00000004961.14 HCCS protein_coding chrX 2335 0.039228111033718 3.50708626481657 0.733357689483718 0.464390887456361 0.491484773878288 0.731635806093849 0.0466511100741682
ENSG00000004975.11 DVL2 protein_coding chr17 5350 -0.0606063265606852 5.40769540078383 -1.33335459417409 0.186193133103303 0.207396603204951 -1.32192498059597 0.0196858219813719
ENSG00000005007.12 UPF1 protein_coding chr19 8600 0.724828674251967 5.62420507075721 13.1473394170642 4.01609872072848e-25 1.7261972393097e-24 10.3539401200006 1.63848448010526e-25
ENSG00000005020.12 SKAP2 protein_coding chr7 5520 0.895000252612374 1.53886960400925 4.22806480339446 3.83934308636488e-05 5.62099485688896e-05 4.11694099960421 5.33537687700572e-06
ENSG00000005022.5 SLC25A5 protein_coding chrX 1500 0.288570476443436 6.37823468398927 4.71247069410624 5.83943357842855e-06 8.96737428512995e-06 4.53212117129375 8.51171769881645e-07
ENSG00000005059.15 CCDC109B protein_coding chr4 3566 -0.333538555134285 3.61578924169333 -2.24944156819052 0.0282934898170954 0.0341437057850315 -2.19319281750798 0.00324087715749251
ENSG00000005075.15 POLR2J protein_coding chr7 1355 0.640201422993679 5.1374428911257 12.4642612583678 1.87862428232693e-21 6.53179788963807e-21 9.51153895976177 6.19989953965869e-22
ENSG00000005100.12 DHX33 protein_coding chr17 5872 -0.531916122565775 5.27678254793365 -11.2899937890099 1.74927011979095e-20 5.80038476844836e-20 -9.27662795295377 5.50565150106611e-21
ENSG00000005108.15 THSD7A protein_coding chr7 10929 -1.40934270508671 6.10509625813447 -9.37887260408826 4.50396402122013e-16 1.16803330785883e-15 -8.12418014403909 1.10868237046771e-16
ENSG00000005156.11 LIG3 protein_coding chr17 12919 -0.514225536237689 5.91636163431254 -12.4965019643215 4.13051204522954e-24 1.67137236766995e-23 -10.1284725321949 1.58644540875244e-24
ENSG00000005175.9 RPAP3 protein_coding chr12 5381 -0.441072265749213 5.27960927042907 -9.43985206417522 1.37426678424519e-16 3.65765112385839e-16 -8.2669525048466 3.47179595912119e-17
ENSG00000005187.11 ACSM3 protein_coding chr16 7822 -1.17690230237346 0.818045418022236 -11.5330449475373 1.16092622039207e-20 3.88018110929523e-20 -9.32022611954434 3.68301859300867e-21
ENSG00000005189.19 AC004381.6 protein_coding chr16 4114 -0.782859592881135 3.51349596678814 -13.7252699248216 2.11745903590986e-26 9.79950695179093e-26 -10.6319034989118 9.30156744985526e-27
ENSG00000005194.14 CIAPIN1 protein_coding chr16 3509 0.506156808447966 5.57780798500859 11.1640902781921 1.88296291974977e-21 6.54559085622113e-21 9.51129902539089 6.21299164823487e-22
ENSG00000005206.16 SPPL2B protein_coding chr19 7130 0.338674764214382 5.37838272890248 4.14085100540731 6.11227136898998e-05 8.85811649608274e-05 4.00843400711067 8.40801159408646e-06
ENSG00000005238.19 FAM214B protein_coding chr9 6409 0.879288357410355 5.13571190236222 13.0535715782455 2.76085605226397e-24 1.12699231760319e-23 10.1677957705261 1.0697267841357e-24
ENSG00000005243.9 COPZ2 protein_coding chr17 1851 -0.234023821703182 -2.15484345101541 -1.14744425798015 0.255117784367163 0.279751270238635 -1.13800646120567 0.0265536350156045
ENSG00000005249.12 PRKAR2B protein_coding chr7 4318 1.66027414212697 7.50091010803055 28.336920039313 2.25232250256971e-78 3.74268005285498e-76 18.7419472258644 3.55250433783264e-77
ENSG00000005302.17 MSL3 protein_coding chrX 6496 0.797265971799316 5.34595194457403 19.076222755776 3.71286958336828e-34 2.87213372162709e-33 12.1855179417253 2.72619282461305e-34
ENSG00000005339.14 CREBBP protein_coding chr16 15492 0.0157399325657679 7.20444463112771 0.291431659158451 0.771104347242607 0.788747501296822 0.290930665899407 0.0748669103487535
ENSG00000005379.15 BZRAP1 protein_coding chr17 11354 0.62788826376448 6.05779040768696 8.37788789116781 1.00224570960064e-11 2.08786197333174e-11 6.80617961381239 1.98177204898904e-12
ENSG00000005381.7 MPO protein_coding chr17 3526 1.22117186540811 -1.39446008497064 5.98297395353324 2.21167961666701e-08 3.85784559001512e-08 5.59457099072751 3.66181800198572e-09
ENSG00000005436.13 GCFC2 protein_coding chr2 5465 -0.818302052324985 5.03634643324967 -13.3374074667499 3.5584731907678e-28 1.83647661242848e-27 -11.0064244435364 1.74316025945197e-28
ENSG00000005448.16 WDR54 protein_coding chr2 2860 0.43172738215191 4.71691539991101 6.99495433545506 9.11912399507385e-11 1.79971148514544e-10 6.48087658952602 1.70826326790861e-11
ENSG00000005469.11 CROT protein_coding chr7 4979 -0.531744490907371 3.57057345649945 -7.0524965650651 5.82884646748681e-11 1.16299616762928e-10 -6.54806214672957 1.10390118098236e-11
ENSG00000005471.16 ABCB4 protein_coding chr7 7583 -1.59061702351738 0.903229705200001 -10.9728947897033 8.56994321161147e-21 2.87909555081679e-20 -9.35237731796317 2.73280090439716e-21
ENSG00000005483.20 KMT2E protein_coding chr7 9231 -0.14677553800991 7.51571524316119 -2.47900860186192 0.0141517285580295 0.017517115026081 -2.45338880284204 0.0016627022945495
ENSG00000005486.16 RHBDD2 protein_coding chr7 2441 1.65581911594097 4.91681140764388 23.9508075052989 2.31812761842751e-47 5.67892905020614e-46 14.4553900786663 5.39036727697622e-47
ENSG00000005513.9 SOX8 protein_coding chr16 4432 -0.489381688754005 4.03028693258483 -2.99612697616058 0.00329043738243576 0.00426442234230178 -2.93921593694411 0.000404773548778804
ENSG00000005700.14 IBTK protein_coding chr6 8722 0.0631693154709922 6.45124405541777 1.45342670460548 0.14825855125684 0.16705643051676 1.44571002530121 0.0158567840609543
ENSG00000005801.16 ZNF195 protein_coding chr11 5709 0.193026680099113 6.58270881818948 2.77049961347175 0.00621460879628061 0.00789101206298202 2.73623785575809 0.000749004835779361
ENSG00000005810.17 MYCBP2 protein_coding chr13 15945 0.795132985134241 7.13627376207894 14.2806715071582 1.34795882597508e-27 6.70894228898703e-27 10.8857423245905 6.36804275206871e-28
ENSG00000005812.10 FBXL3 protein_coding chr13 7082 0.533089488726803 5.91622779666094 8.90812395408177 1.33510775581677e-15 3.3754252922286e-15 7.99131146473152 3.20391078674358e-16
ENSG00000005844.17 ITGAL protein_coding chr16 6472 -0.0962041561916994 -0.731241933656097 -0.57833013015519 0.564110457283895 0.589652934223401 -0.57674688176862 0.0559691070853484
ENSG00000005882.11 PDK2 protein_coding chr17 5481 0.627009480720613 4.18503671662083 9.29261233006643 5.21977786780551e-17 1.42323788488431e-16 8.38163434384548 1.35091931140692e-17
ENSG00000005884.17 ITGA3 protein_coding chr17 9802 1.87961348136231 3.74726910723699 24.6679630067873 1.57551889112813e-28 8.33869884264751e-28 11.0796131059535 7.91498695908783e-29
ENSG00000005889.15 ZFX protein_coding chrX 9037 -0.495379033663982 5.4950779327633 -6.41497514960704 8.50751949178185e-10 1.59943908985212e-09 -6.13515688486478 1.51816725569807e-10
ENSG00000005893.15 LAMP2 protein_coding chrX 5526 -0.373765834450508 5.3785365913569 -6.05432475457905 1.21854483380121e-08 2.15388346237577e-08 -5.69711116023065 2.04443880727637e-09
ENSG00000005961.17 ITGA2B protein_coding chr17 5551 -0.557492103171359 1.95711061247871 -5.50862367489421 2.14529522808392e-07 3.5447683065169e-07 -5.18628578638959 3.36464902360728e-08
ENSG00000005981.12 ASB4 protein_coding chr7 4605 -0.444248334864062 1.07223024359286 -3.84604827464012 0.000178077195500629 0.000250591333510272 -3.74824368502848 2.37858108827504e-05
ENSG00000006007.11 GDE1 protein_coding chr16 4416 0.28662692963319 5.23860219449546 5.87618026796697 3.33416174683764e-08 5.75820423657204e-08 5.52291757412337 5.46561427631097e-09
ENSG00000006015.17 C19orf60 protein_coding chr19 3370 1.88669606551149 3.97274297964207 17.631640958249 9.53343667092932e-38 9.91860327948902e-37 12.8420355669728 9.41461217042778e-38
ENSG00000006016.10 CRLF1 protein_coding chr19 3018 1.04373074530303 0.704814516080461 7.74474916654924 3.98954779757967e-12 8.46343428960235e-12 6.9375511915384 8.03338425998736e-13
ENSG00000006025.11 OSBPL7 protein_coding chr17 6572 0.614404025716682 3.79615763371588 7.18035176061747 8.98166129839074e-11 1.77337722351591e-10 6.48316762581912 1.6832671214704e-11
ENSG00000006042.11 TMEM98 protein_coding chr17 5187 -1.41441607128825 6.06195525775758 -20.853603924758 6.16806272438176e-48 1.58143023038225e-46 -14.5462643064238 1.50107347517645e-47
ENSG00000006047.12 YBX2 protein_coding chr17 4618 1.29963130657752 0.212848928658427 7.00513885521295 5.37882117376874e-11 1.07551999267525e-10 6.56005423493084 1.02086990751186e-11
ENSG00000006062.14 MAP3K14 protein_coding chr17 5852 0.333051140331912 3.00475502083213 5.54510121848547 1.54817739202176e-07 2.57868525608239e-07 5.24673570942782 2.44765527075972e-08
ENSG00000006071.13 ABCC8 protein_coding chr11 12588 1.6297657700836 3.26661957324336 8.50228444223257 5.1463007296305e-15 1.26161365416439e-14 7.82328355014566 1.19750764580292e-15
ENSG00000006116.3 CACNG3 protein_coding chr16 3088 2.42175741972512 2.09317432519366 9.6480451646569 2.3072379742101e-14 5.47704712637962e-14 7.63223196875301 5.19874352073859e-15
ENSG00000006118.14 TMEM132A protein_coding chr11 7271 0.741660855892112 7.28075843916901 8.50421711948733 1.79495782285317e-12 3.88312295403289e-12 7.04955119818085 3.6858109546437e-13
ENSG00000006125.17 AP2B1 protein_coding chr17 7587 0.882189691083542 8.46102592508714 14.7801109156831 8.8500267503605e-31 5.42128781815779e-30 11.5344017521006 5.14581749405847e-31
ENSG00000006128.11 TAC1 protein_coding chr7 1888 2.60251249506901 2.60333631499655 9.36205164964015 2.59834490465135e-16 6.82482063085728e-16 8.1906428867696 6.47803300139309e-17
ENSG00000006194.9 ZNF263 protein_coding chr16 6945 0.627770274823192 5.00597281669692 16.5605678576932 2.16446214186326e-33 1.58589168747003e-32 12.0409508916747 1.5053082335404e-33
ENSG00000006210.6 CX3CL1 protein_coding chr16 5983 1.07108883685302 2.68786843946952 7.63578293373785 2.83056774303096e-11 5.75457297157748e-11 6.65512635321465 5.46216752573042e-12
ENSG00000006282.20 SPATA20 protein_coding chr17 5337 1.73817271476121 3.70297330724247 18.0290473725364 8.28498289014378e-37 7.87118061634264e-36 12.6735757767289 7.47122460069522e-37
ENSG00000006283.17 CACNA1G protein_coding chr17 9709 1.22441748959814 3.544113546042 6.9524004449974 5.83219068671038e-10 1.10615060574692e-09 6.19490037693731 1.04994409613362e-10
ENSG00000006327.13 TNFRSF12A protein_coding chr16 1848 0.118055746800996 -0.648091491157684 0.50763934664939 0.612559837090756 0.637082485269047 0.506422849887805 0.0604710597890689
ENSG00000006377.10 DLX6 protein_coding chr7 3449 0.142568829845304 1.69231325954407 0.577249623570777 0.564595417765202 0.590089817155181 0.576029240103267 0.0560105754579679
ENSG00000006432.15 MAP3K9 protein_coding chr14 12386 0.605400987168504 5.35330276539864 8.3271347501599 1.78210128243409e-12 3.85625700108034e-12 7.05055143084691 3.66031013355932e-13
ENSG00000006451.7 RALA protein_coding chr7 3665 0.461520694668197 6.88214956475477 8.95765841620233 5.92486623956327e-16 1.525739677539e-15 8.09085230810051 1.44821271022781e-16
ENSG00000006453.13 BAIAP2L1 protein_coding chr7 4798 -0.83220083652597 0.388950951382344 -4.92957666644249 2.45544542898927e-06 3.85199641843757e-06 -4.71179481702183 3.65626604266552e-07
ENSG00000006459.10 KDM7A protein_coding chr7 9430 -0.691986671119763 5.15126780696521 -9.51141046895463 2.91091030411613e-15 7.23476422981537e-15 -7.89466715284223 6.86714625526432e-16
ENSG00000006468.13 ETV1 protein_coding chr7 9616 0.904407978556056 5.70538761364881 6.54306009203129 1.79761590914673e-08 3.150254365109e-08 5.63042932568185 2.99018140457639e-09
ENSG00000006530.15 AGK protein_coding chr7 6547 0.130888292003141 5.54232255588793 3.19871617141027 0.00175364328606144 0.0023151456183995 3.12906363050252 0.000219750679618062
ENSG00000006534.15 ALDH3B1 protein_coding chr11 6626 -0.726131909206268 0.519543039302686 -7.183925353097 2.73319913511178e-11 5.56304247352193e-11 -6.66027273020922 5.28036921127109e-12
ENSG00000006555.10 TTC22 protein_coding chr1 6055 -1.01338113908318 -0.595119809340003 -5.62716084922323 9.89700415402236e-08 1.66548037803525e-07 -5.32860487803893 1.5808528070766e-08
ENSG00000006576.16 PHTF2 protein_coding chr7 8646 0.228593725575319 6.12404241885135 2.8818143088264 0.00449742318512043 0.00576799271754123 2.84098638905829 0.000547490537803827
ENSG00000006607.13 FARP2 protein_coding chr2 14413 -0.56576696237699 4.90517615058285 -11.7949654983165 7.85185929999793e-23 2.95581640756922e-22 -9.83633579992384 2.80562336652756e-23
ENSG00000006611.15 USH1C protein_coding chr11 4904 -3.85217866333973 -0.701618629406601 -7.94669116550794 1.07103706283448e-12 2.34118228155454e-12 -7.12105542684659 2.22222046592923e-13
ENSG00000006625.17 GGCT protein_coding chr7 1597 -0.403078544514634 5.05806742850143 -6.05594589866398 1.32794905466404e-08 2.34373693876276e-08 -5.68242918423813 2.22464531408235e-09
ENSG00000006634.7 DBF4 protein_coding chr7 4583 -2.10152049904784 4.83131996306731 -34.0800594251462 1.54969302180703e-61 1.21858450384415e-59 -16.5519618461315 1.1566649232065e-60
ENSG00000006652.13 IFRD1 protein_coding chr7 7489 0.700525267954093 6.13406533042153 11.6502133672142 1.3137444859877e-17 3.70126285607602e-17 8.54247735728761 3.51319166105016e-18
ENSG00000006695.10 COX10 protein_coding chr17 3172 0.335633534568723 3.34466904805482 5.66181172952293 7.15048109459481e-08 1.21267642981122e-07 5.38734822990367 1.15105705442428e-08
ENSG00000006704.10 GTF2IRD1 protein_coding chr7 6498 0.238619891328051 5.25916177521352 4.41516596376736 2.401954916043e-05 3.56819042685176e-05 4.22382039682236 3.38688100254103e-06
ENSG00000006712.14 PAF1 protein_coding chr19 2668 0.634345877195219 5.74779343910848 10.6679927889264 1.12160374380554e-19 3.54239346304299e-19 9.07646304851625 3.3623948523654e-20
ENSG00000006715.15 VPS41 protein_coding chr7 7801 0.101180439562027 6.50759303494375 2.27066978283109 0.0246763402858263 0.0299365698598074 2.24643216067375 0.00284154116261342
ENSG00000006740.16 ARHGAP44 protein_coding chr17 9281 0.693002024682507 4.18772709285153 8.19293710321663 6.5646752528214e-13 1.44863680660481e-12 7.18820893676367 1.37502764509137e-13
ENSG00000006744.18 ELAC2 protein_coding chr17 6345 0.0105835746790285 4.99363599066701 0.230773290382027 0.817771255353798 0.832181113397759 0.230412491625746 0.0789895736065604
ENSG00000006747.14 SCIN protein_coding chr7 11623 -0.898176440388192 1.7531861893392 -8.47507746634075 8.07005805182994e-14 1.86837542750963e-13 -7.46917268115856 1.77343820930265e-14
ENSG00000006756.15 ARSD protein_coding chrX 7030 -0.260825844003321 3.93964914435149 -2.64406626605634 0.00900121103735141 0.011298983125136 -2.6120081421214 0.00107248511757034
ENSG00000006757.11 PNPLA4 protein_coding chrX 3441 0.265746502579002 3.35685410177416 3.53617656756785 0.00049421215210701 0.00067580567092717 3.4838739673977 6.41466153557341e-05
ENSG00000006831.9 ADIPOR2 protein_coding chr12 5878 -0.398297156584114 6.07264833615411 -7.29275471439299 3.16807771097989e-11 6.42072498000228e-11 -6.63853888742779 6.09447054553566e-12
ENSG00000006837.11 CDKL3 protein_coding chr5 3057 0.194766239309492 3.35040949601236 3.85436507206108 0.000170182786547147 0.000239923131282331 3.75960361032898 2.27731986862382e-05
