gene_id gene_name gene_type chr size logFC AveExpr t P.Value adj.P.Val z.std qvalue
ENSG00000004399.12 PLXND1 protein_coding chr3 9738 0.561079128873556 4.69711218485461 2.68213807736588 0.00799160780986332 0.180718173156011 2.65242416313231 0.134664485635043
ENSG00000004455.16 AK2 protein_coding chr1 5727 -0.162766111854803 6.13095412408404 -3.09670891204246 0.00219585399372695 0.110193083320532 -3.06237877244017 0.0821118021876442
ENSG00000004468.12 CD38 protein_coding chr4 6855 0.362055234838016 -0.713127882072451 1.35230183233555 0.178167099057569 0.550945072840994 1.34642001684617 0.410543851520923
ENSG00000004478.7 FKBP4 protein_coding chr12 5180 0.00602886024173553 6.93360789034217 0.0681901939696994 0.945697168915805 0.986538172822275 0.068111131958537 0.735131687546211
ENSG00000004487.16 KDM1A protein_coding chr1 5440 0.0155520771984853 8.07861689844581 0.245217929669077 0.80658891773916 0.94069106780491 0.24482889750778 0.700968123875781
ENSG00000004534.14 RBM6 protein_coding chr3 7302 -0.156584420069963 7.9719882899594 -2.07111150703854 0.0395483395762193 0.323700954133609 -2.05843557636903 0.241209955405778
ENSG00000004660.14 CAMKK1 protein_coding chr17 7424 0.0598056548643957 4.20145410581457 0.575392629125065 0.565727220471207 0.842737106837044 0.574355557659143 0.627976462111553
ENSG00000004700.15 RECQL protein_coding chr12 3778 -0.147159070238787 5.4647377620388 -2.29018472205545 0.0228827050116893 0.269242462308547 -2.27538732571737 0.200629505404487
ENSG00000004766.15 VPS50 protein_coding chr7 9454 -0.111355169834188 5.63846282740262 -1.83730181329197 0.0676825880627657 0.389794433812126 -1.82711428367139 0.290460367189512
ENSG00000004776.12 HSPB6 protein_coding chr19 1721 -0.0331315074818522 -0.954675179772789 -0.112263769778371 0.910779390885772 0.976185992138078 -0.112055512738968 0.727417626128409
ENSG00000004777.18 ARHGAP33 protein_coding chr19 5260 0.194252370807274 6.99849547503016 1.54878910514516 0.123161188542696 0.481113654857696 1.54163963448383 0.358508066631882
ENSG00000004779.9 NDUFAB1 protein_coding chr16 1600 -0.137707645654957 5.60270465914193 -1.24655484808627 0.2142092346435 0.594061684959066 -1.24207406991181 0.442672753068601
ENSG00000004799.7 PDK4 protein_coding chr7 4519 -0.211982675681814 2.69868226439961 -0.85161674225136 0.395297140018475 0.744171395491805 -0.850050266804683 0.554528946636172
ENSG00000004809.13 SLC22A16 protein_coding chr6 3907 -0.00394671786465951 2.17575126938235 -0.0306895869278578 0.975548198050481 0.994167401044534 -0.0306505875492092 0.740816705695747
ENSG00000004838.13 ZMYND10 protein_coding chr3 4009 -0.0896635681424528 1.3514809767557 -0.487011197741358 0.626802005561751 0.869609397659435 -0.486232959116498 0.648000697406962
ENSG00000004848.7 ARX protein_coding chrX 3097 0.082635180039686 4.87783885775718 0.337654380173062 0.735920028880952 0.914655333665614 0.337261169518062 0.681567259619742
ENSG00000004864.13 SLC25A13 protein_coding chr7 3710 -0.309340992414785 3.5598339386926 -2.25092517159874 0.0256517912239269 0.281266240434644 -2.23144312088423 0.209589179290427
ENSG00000004866.20 ST7 protein_coding chr7 6742 0.124793691719534 5.4685899335965 1.06327573924263 0.289315194984795 0.666170821978361 1.05962508893269 0.496405809776225
ENSG00000004897.11 CDC27 protein_coding chr17 6824 -0.122404037051693 6.53366914243841 -2.37762662301262 0.0182802353034519 0.248064764741912 -2.35989242191591 0.184848669974708
ENSG00000004939.14 SLC4A1 protein_coding chr17 5130 -0.140434660828611 2.06521019651714 -0.339541900605952 0.734501370643142 0.913957767868695 -0.339143844208106 0.681047459438065
ENSG00000004948.13 CALCR protein_coding chr7 4042 0.327186543661768 -4.32449939946778 0.593531117502872 0.553613972622197 0.838261081402122 0.592353387639952 0.62464109382868
ENSG00000004961.14 HCCS protein_coding chrX 2335 -0.0944042808528132 3.50708626481657 -1.32861338629901 0.185270216694262 0.560493041027031 -1.32470137575858 0.417658643587365
ENSG00000004975.11 DVL2 protein_coding chr17 5350 0.0227943827607521 5.40769540078383 0.342863426032105 0.732241039702118 0.912905987542224 0.342145975294213 0.680263711715345
ENSG00000005007.12 UPF1 protein_coding chr19 8600 0.0571118630221833 5.62420507075721 0.742113083245708 0.45890526818107 0.784239141091293 0.740650684181506 0.584385945838199
ENSG00000005020.12 SKAP2 protein_coding chr7 5520 -0.250742186015193 1.53886960400925 -0.889779433708712 0.37449611786946 0.72960597391862 -0.888082978670802 0.543675334240935
ENSG00000005022.5 SLC25A5 protein_coding chrX 1500 -0.00300591921835913 6.37823468398927 -0.0352802536872454 0.971889217212551 0.993753461606529 -0.0352389333015477 0.740508253366191
ENSG00000005059.15 CCDC109B protein_coding chr4 3566 -0.12690737800897 3.61578924169333 -0.576990260117806 0.565333876073134 0.842638282526807 -0.57493704320004 0.627902821897766
ENSG00000005075.15 POLR2J protein_coding chr7 1355 -0.16930153376289 5.1374428911257 -2.3003889297482 0.0227288634306045 0.268869174255653 -2.27796163599047 0.200351344980669
ENSG00000005100.12 DHX33 protein_coding chr17 5872 -0.111641530390292 5.27678254793365 -1.66962738032859 0.0966408511582979 0.442354615025989 -1.661361570053 0.329626266470373
ENSG00000005108.15 THSD7A protein_coding chr7 10929 0.173576006740496 6.10509625813447 0.825763495388097 0.409944095411424 0.75261927410771 0.823992014389033 0.560823992721747
ENSG00000005156.11 LIG3 protein_coding chr17 12919 -0.0828947794619176 5.91636163431254 -1.45525901322154 0.147067338801256 0.513365855260666 -1.44996837357847 0.382541211179636
ENSG00000005175.9 RPAP3 protein_coding chr12 5381 -0.129597769609594 5.27960927042907 -1.98115623575703 0.0488872858999295 0.351050960040227 -1.96957337211769 0.261590166278929
ENSG00000005187.11 ACSM3 protein_coding chr16 7822 0.0373571603725184 0.818045418022236 0.257456145998621 0.797182052860557 0.937822885672912 0.256995751380139 0.698830860839264
ENSG00000005189.19 AC004381.6 protein_coding chr16 4114 -0.216497481011107 3.51349596678814 -2.6826717000419 0.00795364273750317 0.180718173156011 -2.65403139093089 0.134664485635043
ENSG00000005194.14 CIAPIN1 protein_coding chr16 3509 -0.068283159558316 5.57780798500859 -1.09536846572696 0.274545406323711 0.651275886543408 -1.09265476821095 0.485306655862227
ENSG00000005206.16 SPPL2B protein_coding chr19 7130 -0.0411732335170294 5.37838272890248 -0.366728669337772 0.714193902116429 0.906130619597981 -0.366229404940893 0.675214958602885
ENSG00000005238.19 FAM214B protein_coding chr9 6409 0.0860307190995735 5.13571190236222 0.932104551598746 0.352350904320187 0.713092404550474 0.930038976540219 0.531370034302781
ENSG00000005243.9 COPZ2 protein_coding chr17 1851 0.374792554517595 -2.15484345101541 1.30114485229863 0.195872724805063 0.573838850764458 1.29340007326687 0.42760344643861
ENSG00000005249.12 PRKAR2B protein_coding chr7 4318 0.0166298129064931 7.50091010803055 0.180841159534225 0.856645511930848 0.958566443400779 0.180645917335889 0.71428819134942
ENSG00000005302.17 MSL3 protein_coding chrX 6496 -0.136810464244147 5.34595194457403 -2.25526865713126 0.0254712094698854 0.281014508426026 -2.23418034017495 0.209401597926216
ENSG00000005339.14 CREBBP protein_coding chr16 15492 0.0202736199067667 7.20444463112771 0.275037549293998 0.78353635050774 0.933149554248599 0.274713510498211 0.695348467444805
ENSG00000005379.15 BZRAP1 protein_coding chr17 11354 0.0641460683161268 6.05779040768696 0.562591569678539 0.574956842823191 0.846165968565107 0.560766329750821 0.630531522805558
ENSG00000005381.7 MPO protein_coding chr17 3526 -0.396372665727971 -1.39446008497064 -1.422801497491 0.156452275409451 0.52500483502802 -1.41710484783697 0.391214147588384
ENSG00000005436.13 GCFC2 protein_coding chr2 5465 -0.152795473501895 5.03634643324967 -1.84854544689872 0.0657819156375822 0.385157574617279 -1.83990684007044 0.287005151548874
ENSG00000005448.16 WDR54 protein_coding chr2 2860 -0.0446740553342199 4.71691539991101 -0.543176664042889 0.587535991680144 0.851968301428671 -0.542410146065655 0.634855206234343
ENSG00000005469.11 CROT protein_coding chr7 4979 -0.0217148551959311 3.57057345649945 -0.211752963144463 0.832490653628729 0.950323420156606 -0.2115083033587 0.708145795895389
ENSG00000005471.16 ABCB4 protein_coding chr7 7583 -0.648227919080777 0.903229705200001 -3.11247027455632 0.00213384951614648 0.109887720459738 -3.07094150360743 0.0818842570998279
ENSG00000005483.20 KMT2E protein_coding chr7 9231 0.051658758819316 7.51571524316119 0.666619046784676 0.505658873922666 0.812817637366692 0.665612407157398 0.605681582209131
ENSG00000005486.16 RHBDD2 protein_coding chr7 2441 0.0552833953251415 4.91681140764388 0.573190085223296 0.567182200580735 0.843434874293712 0.572206328533104 0.628496412562601
ENSG00000005513.9 SOX8 protein_coding chr16 4432 0.277748674007611 4.03028693258483 1.20163120355056 0.231049058645956 0.611296584148901 1.19766089569757 0.455515561259049
ENSG00000005700.14 IBTK protein_coding chr6 8722 -0.0505222623571293 6.45124405541777 -0.851109131411458 0.395613480312778 0.744321282015517 -0.849481391732309 0.55464063651919
ENSG00000005801.16 ZNF195 protein_coding chr11 5709 -0.0307666487228994 6.58270881818948 -0.338363905477998 0.735386059078944 0.914502756077472 -0.337969650163055 0.681453564455234
ENSG00000005810.17 MYCBP2 protein_coding chr13 15945 0.115498241682573 7.13627376207894 1.47532548126065 0.141707966567917 0.507203494502493 1.46946035778284 0.377949248305594
ENSG00000005812.10 FBXL3 protein_coding chr13 7082 -0.0930466939602531 5.91622779666094 -1.14460020540415 0.253565941884952 0.631995259708723 -1.14173078141031 0.470939447240808
ENSG00000005844.17 ITGAL protein_coding chr16 6472 0.0785354514143257 -0.731241933656097 0.335730399937346 0.737448376741595 0.915456741696135 0.335234264333038 0.682164439185744
ENSG00000005882.11 PDK2 protein_coding chr17 5481 0.0718615485793388 4.18503671662083 0.824586928947552 0.410428628084341 0.752737385993085 0.823139571226563 0.560912005321773
ENSG00000005884.17 ITGA3 protein_coding chr17 9802 0.172107108791022 3.74726910723699 1.57146816067154 0.119271755102997 0.475189311395689 1.55783757987299 0.354093465426569
ENSG00000005889.15 ZFX protein_coding chrX 9037 -0.151975368194934 5.4950779327633 -1.70576871633573 0.0895307883702903 0.429119078540143 -1.69787801024406 0.319763635159732
ENSG00000005893.15 LAMP2 protein_coding chrX 5526 -0.00659866509636091 5.3785365913569 -0.0777612012532037 0.938088903990025 0.984577180671738 -0.0776720799168747 0.7336704288655
ENSG00000005961.17 ITGA2B protein_coding chr17 5551 -0.0324489857270546 1.95711061247871 -0.228426513279492 0.819581215505184 0.945389884080439 -0.228083643603582 0.704469507636955
ENSG00000005981.12 ASB4 protein_coding chr7 4605 0.102685459547225 1.07223024359286 0.648566956897321 0.517299341796716 0.818147670504387 0.647513992042293 0.609653325384543
ENSG00000006007.11 GDE1 protein_coding chr16 4416 0.0455986974629665 5.23860219449546 0.673798386409369 0.501185603118174 0.81160179367252 0.672625455207472 0.604775580544611
ENSG00000006015.17 C19orf60 protein_coding chr19 3370 0.00333057361022528 3.97274297964207 0.0227484187037778 0.981871571809895 0.995893979179007 0.022722570521341 0.742103287738532
ENSG00000006016.10 CRLF1 protein_coding chr19 3018 0.277754331509519 0.704814516080461 1.51574541982767 0.131154252647715 0.494599270970216 1.50956580348225 0.368557048012943
ENSG00000006025.11 OSBPL7 protein_coding chr17 6572 -0.1482744072198 3.79615763371588 -1.2698055169782 0.205604896084944 0.58495985426715 -1.26574359198093 0.435890406129945
ENSG00000006042.11 TMEM98 protein_coding chr17 5187 -0.156809585951574 6.06195525775758 -1.76055712308214 0.0795958009241054 0.413489423631047 -1.75303615695741 0.30811699552062
ENSG00000006047.12 YBX2 protein_coding chr17 4618 0.512772577843626 0.212848928658427 2.16234614163502 0.0315904118469653 0.299641095461738 2.14955524395112 0.223281440326653
ENSG00000006062.14 MAP3K14 protein_coding chr17 5852 -0.16279630098472 3.00475502083213 -2.0005756315526 0.0466800196584784 0.345843049915729 -1.98919195409732 0.257709424647352
ENSG00000006071.13 ABCC8 protein_coding chr11 12588 -0.0259612013124662 3.26661957324336 -0.109976576424339 0.912520720887374 0.976734320473396 -0.109859602757237 0.727826220084098
ENSG00000006116.3 CACNG3 protein_coding chr16 3088 0.687140414845609 2.09317432519366 1.93104586089074 0.0561728592019707 0.365082462564657 1.90969217406567 0.272045921984848
ENSG00000006118.14 TMEM132A protein_coding chr11 7271 0.317172841397389 7.28075843916901 2.45458571115755 0.0154271363383751 0.234510152310984 2.422193433267 0.174748275094014
ENSG00000006125.17 AP2B1 protein_coding chr17 7587 0.174951129569986 8.46102592508714 2.14535401214572 0.0329930767403462 0.303860276009256 2.13216752975968 0.226425417317514
ENSG00000006128.11 TAC1 protein_coding chr7 1888 -0.0126601466921664 2.60333631499655 -0.033229920544747 0.973526130895178 0.993973647950713 -0.0331861648520337 0.740672328070276
ENSG00000006194.9 ZNF263 protein_coding chr16 6945 -0.0920805524574289 5.00597281669692 -1.71854413256601 0.0872679017097648 0.423453669618677 -1.70998902951716 0.31554198237851
ENSG00000006210.6 CX3CL1 protein_coding chr16 5983 0.260091773724901 2.68786843946952 1.32778440708693 0.186375272110277 0.561837077349036 1.3213782571921 0.418660169647621
ENSG00000006282.20 SPATA20 protein_coding chr17 5337 0.075090578483217 3.70297330724247 0.576875053044365 0.564665213619458 0.842638282526807 0.57592598103355 0.627902821897766
ENSG00000006283.17 CACNA1G protein_coding chr17 9709 0.405286573989895 3.544113546042 1.62349766604301 0.106671940260806 0.456159154103867 1.61333410752315 0.339912897426666
ENSG00000006327.13 TNFRSF12A protein_coding chr16 1848 0.196877316446132 -0.648091491157684 0.620093192731358 0.535905971720479 0.828735286502144 0.619015767450013 0.617542824473318
ENSG00000006377.10 DLX6 protein_coding chr7 3449 0.354125802132615 1.69231325954407 1.04932727538835 0.295281605085048 0.67107366253736 1.04660541138173 0.50005922487277
ENSG00000006432.15 MAP3K9 protein_coding chr14 12386 0.219375352372084 5.35330276539864 2.11025468924378 0.0364672698745208 0.313946476818089 2.09167866947786 0.233941280388799
ENSG00000006451.7 RALA protein_coding chr7 3665 -0.0158550746099032 6.88214956475477 -0.230268918248861 0.818082345841672 0.94498798703049 -0.230012127662952 0.704170028848716
ENSG00000006453.13 BAIAP2L1 protein_coding chr7 4798 -0.137528091464546 0.388950951382344 -0.607246737435162 0.544357097869635 0.833547328141279 -0.606237434689632 0.62112857957958
ENSG00000006459.10 KDM7A protein_coding chr7 9430 0.111439984428185 5.15126780696521 1.08515686373914 0.279494787969732 0.656494738589092 1.08145495402752 0.489195551007989
ENSG00000006468.13 ETV1 protein_coding chr7 9616 -0.0942456099530472 5.70538761364881 -0.444732931246655 0.657485510664992 0.883435028213683 -0.44338745167326 0.658303044949844
ENSG00000006530.15 AGK protein_coding chr7 6547 -0.028249235829603 5.54232255588793 -0.488327418130288 0.62586386481071 0.869147721615661 -0.487556710167023 0.647656673527797
ENSG00000006534.15 ALDH3B1 protein_coding chr11 6626 -0.175744241626708 0.519543039302686 -1.27464737166196 0.203771366290583 0.58304562148186 -1.27087993322403 0.434463990795422
ENSG00000006555.10 TTC22 protein_coding chr1 6055 -0.0154908279292179 -0.595119809340003 -0.0616605780118258 0.950900504617384 0.987859716209413 -0.0615759815079232 0.736116452704941
ENSG00000006576.16 PHTF2 protein_coding chr7 8646 -0.238355002321889 6.12404241885135 -2.21303307851893 0.0278725028776844 0.288283185958622 -2.19907622315547 0.214817947062996
ENSG00000006607.13 FARP2 protein_coding chr2 14413 -0.0366869049561039 4.90517615058285 -0.565877391421036 0.572041380571459 0.845446808560636 -0.565047611279022 0.629995631420645
ENSG00000006611.15 USH1C protein_coding chr11 4904 0.0677921305782347 -0.701618629406601 0.102447448488562 0.918589420123166 0.978982925805274 0.10221071857417 0.72950179744926
ENSG00000006625.17 GGCT protein_coding chr7 1597 -0.15777417922807 5.05806742850143 -1.70519609290903 0.0896233691050285 0.429324455647531 -1.69738779177895 0.319916674569353
ENSG00000006634.7 DBF4 protein_coding chr7 4583 -0.259428662296193 4.83131996306731 -2.93610420009795 0.00376757019108423 0.138022684413297 -2.89699395151657 0.102849389620815
ENSG00000006652.13 IFRD1 protein_coding chr7 7489 -0.200958045560456 6.13406533042153 -2.26266860461083 0.0254307511914444 0.281014508426026 -2.23479589939129 0.209401597926216
ENSG00000006695.10 COX10 protein_coding chr17 3172 0.0187773816071194 3.34466904805482 0.233235513726032 0.815790010065164 0.943798045142056 0.232963163525496 0.703283328249971
ENSG00000006704.10 GTF2IRD1 protein_coding chr7 6498 0.0623829874168774 5.25916177521352 0.823105840026629 0.411493491285794 0.753318916992119 0.821268245031441 0.561345340672048
ENSG00000006712.14 PAF1 protein_coding chr19 2668 -0.0227726193428678 5.74779343910848 -0.275619606556481 0.783110022009757 0.933031529620989 -0.275268423613032 0.695260519866032
ENSG00000006715.15 VPS41 protein_coding chr7 7801 0.00514574696741285 6.50759303494375 0.0826676627580658 0.934193738485103 0.983908664773775 0.0825696451577766 0.733172275592003
ENSG00000006740.16 ARHGAP44 protein_coding chr17 9281 0.108095218043635 4.18772709285153 0.907054033589257 0.365597867843057 0.721861218725888 0.904749958395219 0.537904229674167
ENSG00000006744.18 ELAC2 protein_coding chr17 6345 -0.0417466431787672 4.99363599066701 -0.692269108904681 0.489445710826773 0.803307561545172 -0.691190694687587 0.598595026128522
ENSG00000006747.14 SCIN protein_coding chr7 11623 0.225727014575982 1.7531861893392 1.51384555118819 0.131828501298634 0.494785259295576 1.50693038805993 0.368695639620701
ENSG00000006756.15 ARSD protein_coding chrX 7030 -0.191627140550718 3.93964914435149 -1.46371001863592 0.144609746022036 0.510966919306467 -1.45883783627035 0.380753613005627
ENSG00000006757.11 PNPLA4 protein_coding chrX 3441 -0.138334245597079 3.35685410177416 -1.60755261518866 0.109423896451568 0.460550837930945 -1.60078793629267 0.343185417468879
ENSG00000006831.9 ADIPOR2 protein_coding chr12 5878 -0.028922364580864 6.07264833615411 -0.381261820325854 0.703401096622384 0.902757022192605 -0.38073338102945 0.672701078834177
ENSG00000006837.11 CDKL3 protein_coding chr5 3057 -0.19142471647729 3.35040949601236 -2.78964967457225 0.00572835292975128 0.16092377751936 -2.76293866777618 0.119914435541492
ENSG00000007001.12 UPP2 protein_coding chr2 2957 0.120864371798478 0.292073611936625 0.708844129387388 0.479414090288169 0.798301720090071 0.707245237998632 0.594864858581179
ENSG00000007047.14 MARK4 protein_coding chr19 6668 0.226223769082343 5.36200288130553 3.1939371755368 0.00169432727635522 0.101548883989186 3.13916031164587 0.0756704651801174
ENSG00000007062.11 PROM1 protein_coding chr4 7434 -0.185429201059792 5.10067157079634 -0.93966862170074 0.348811875673481 0.71028582405927 -0.936896352400519 0.529278674526169
ENSG00000007080.10 CCDC124 protein_coding chr19 1660 0.0556375148648565 4.66061872500566 0.490393955750363 0.624532166522493 0.868527741545252 0.489437254270601 0.647194687354366
ENSG00000007129.17 CEACAM21 protein_coding chr19 1964 -0.287937457852797 -2.0086507910384 -0.671076837353629 0.503016911080963 0.811869499441908 -0.669750409399145 0.604975064963398
ENSG00000007168.12 PAFAH1B1 protein_coding chr17 8127 -0.037942647585998 8.57754021487961 -0.637976960183679 0.524143959477141 0.821587957471844 -0.636970653130926 0.612216899743551
ENSG00000007171.17 NOS2 protein_coding chr17 4369 0.639818295164201 -0.377456379760759 2.57001672876926 0.0107987523810181 0.204746204993814 2.5491445713955 0.152569284536849
ENSG00000007174.17 DNAH9 protein_coding chr17 16980 -0.00851204478365194 1.16019196404279 -0.0520010152863799 0.958579297574988 0.990172164408036 -0.0519364913904913 0.737839603408531
ENSG00000007202.14 KIAA0100 protein_coding chr17 9235 0.0380449421456085 7.01694283803181 0.595756438840815 0.552212515707541 0.837928260826381 0.594447994773604 0.624393088269205
ENSG00000007237.18 GAS7 protein_coding chr17 10100 0.31863938607052 6.38995250448776 1.95119009599506 0.0532818093340625 0.35930543246944 1.93262987576227 0.267741093241371
