chr gene_id gene_type gene_name logFC AveExpr t P.Value adj.P.Val z.std qvalue
chr1 ENSG00000187730.8 protein_coding GABRD -0.0354626610067789 4.95067544416376 -0.621446493529106 0.53441067940928 0.80419820287421 -0.621287191858475 0.55546893989048
chr1 ENSG00000067606.16 protein_coding PRKCZ -0.107530825420858 5.78993345297155 -3.30817575969912 0.000962813237645428 0.0310060388502497 -3.3011734990556 0.0214162273290298
chr1 ENSG00000162585.16 protein_coding FAAP20 0.0374713412503941 4.26839914142015 1.4135297304661 0.157700191587738 0.47108122640234 1.41284878127285 0.325381216342938
chr1 ENSG00000157933.9 protein_coding SKI 0.017594635292536 6.11904498712329 0.765800800230636 0.443922378102458 0.743443502310902 0.765586502651046 0.513504970069793
chr1 ENSG00000116151.13 protein_coding MORN1 -0.0183555697477765 2.34726053862897 -0.538816234644744 0.590091762331422 0.836213601471625 -0.538703059479848 0.577582343595586
chr1 ENSG00000157916.19 protein_coding RER1 0.0188529401020939 5.15504869895469 1.20545382417641 0.228225256518145 0.556881428785518 1.20494313117664 0.384644402072324
chr1 ENSG00000157911.9 protein_coding PEX10 0.0190070245894097 4.09819871221651 0.85179970505827 0.394457058203218 0.708364942865094 0.851562323935989 0.489275805967451
chr1 ENSG00000149527.17 protein_coding PLCH2 -0.18166243861619 5.24283751655728 -2.75394750449159 0.00596548297742261 0.0879039136535572 -2.74967263508456 0.0607162432779065
chr1 ENSG00000157881.13 protein_coding PANK4 0.00948882735239445 4.03339204880255 0.432875694878571 0.66516641875019 0.872351886871118 0.432791266397004 0.602543472591612
chr1 ENSG00000197921.5 protein_coding HES5 -0.147370221799472 1.83055670581366 -1.43409232716732 0.151745683392421 0.462824334346883 -1.43339256001965 0.319678086119017
chr1 ENSG00000272449.1 lincRNA RP3-395M20.12 0.000371035254763711 1.6290581489228 0.00445743220540162 0.996444195404028 0.998932412616709 0.00445655492147098 0.689974096280386
chr1 ENSG00000157873.17 protein_coding TNFRSF14 0.0566569334974408 3.48736949257851 1.50323377001568 0.132994113958254 0.436638435875288 1.50239892448649 0.301591185138498
chr1 ENSG00000157870.14 protein_coding FAM213B 0.00310368220949441 5.22995650492865 0.118585183011425 0.905619406845739 0.969090290088272 0.118565743169937 0.669361799329574
chr1 ENSG00000142606.15 protein_coding MMEL1 0.171579444059849 -0.983328534536921 1.46978741101051 0.141875886769754 0.448944905251377 1.46884112444458 0.310091404952096
chr1 ENSG00000215912.12 protein_coding TTC34 -0.0948980261912056 1.43870453916631 -1.60435968913926 0.108863141511847 0.396310504411433 -1.60332399527696 0.27373621946195
chr1 ENSG00000142611.16 protein_coding PRDM16 -0.0330455143877257 3.84308710388558 -0.969430253152084 0.332492043027947 0.65868692624037 -0.969106523874062 0.454962629027023
chr1 ENSG00000272235.1 lincRNA RP11-22L13.1 0.00952365914955642 -1.54521710682838 0.0918948837499634 0.926796606991757 0.976925594262005 0.0918759408813852 0.674773733959056
chr1 ENSG00000130762.14 protein_coding ARHGEF16 0.15403566888595 0.927255453358157 2.25188493268273 0.0244757434686701 0.186462824139299 2.249578044516 0.128792015306011
chr1 ENSG00000162591.15 protein_coding MEGF6 0.0412668451538382 2.22824263611119 0.668450970037262 0.503944627565244 0.783593153150464 0.668296060453767 0.541236795270493
chr1 ENSG00000158109.14 protein_coding TPRG1L -0.0444941846688035 6.65908807959436 -1.79950767701595 0.072132063831823 0.325869382935111 -1.79828368495914 0.225081727408491
chr1 ENSG00000116213.15 protein_coding WRAP73 0.00978758169957504 3.4508930099988 0.466220855979255 0.641124462974524 0.860030430051225 0.466127188644388 0.594032900778356
chr1 ENSG00000078900.14 protein_coding TP73 -0.0151484951640293 0.0348514111950034 -0.204689546076114 0.837848254134909 0.944111942902942 -0.2046465874067 0.652108967898636
chr1 ENSG00000235169.7 protein_coding SMIM1 0.0378989713175798 -1.24998794953363 0.460483756762504 0.645244014837918 0.861883209521955 0.460379265504787 0.595312636849363
chr1 ENSG00000130764.9 protein_coding LRRC47 -0.0045520411630671 5.37405997015005 -0.265539341236176 0.790630158780498 0.92533209701883 -0.265492406495065 0.639137512544382
chr1 ENSG00000116198.12 protein_coding CEP104 -0.0238507281586544 4.68787698512388 -1.12434515035374 0.261038994112305 0.592468597864939 -1.12393878964334 0.409224868693114
chr1 ENSG00000169598.15 protein_coding DFFB -0.0274991939533102 2.88433822604453 -0.912890390537333 0.361442671374474 0.681549408622342 -0.912619544765906 0.470754008324553
chr1 ENSG00000198912.10 protein_coding C1orf174 -0.0263477161026345 3.32641914324011 -1.06166624740079 0.288551476835017 0.61956021699041 -1.06130464200841 0.42793736133704
chr1 ENSG00000233304.6 lincRNA LINC01346 0.10589384761251 -2.80957939039191 0.761488334475053 0.446495439745795 0.745584327368123 0.761270629076078 0.514983662537366
chr1 ENSG00000196581.10 protein_coding AJAP1 -0.119205373002468 4.93735242862334 -3.14015468265436 0.00172396280356893 0.0444190595194185 -3.13407586120656 0.0306807548363086
chr1 ENSG00000236948.2 lincRNA RP11-154H17.1 -0.00122666053912991 -2.37108775819926 -0.00963307769126674 0.992315408132886 0.997332496482939 -0.00963135653011507 0.688869015821908
chr1 ENSG00000131697.17 protein_coding NPHP4 -0.00975066934661295 3.85660560008804 -0.350404341442818 0.726082476773538 0.901687777608919 -0.3503414294223 0.622806109427445
chr1 ENSG00000069424.14 protein_coding KCNAB2 0.0120828839375251 7.7703954819536 0.310454746100529 0.756267521752963 0.912289898469466 0.310385891401553 0.630129116136426
chr1 ENSG00000116254.17 protein_coding CHD5 -0.0735010451359653 6.2287123158851 -1.80314538884514 0.0716045061106463 0.325035127264814 -1.80162448619951 0.224505497430457
chr1 ENSG00000116251.9 protein_coding RPL22 0.0116237237001187 7.00927994602576 0.629274327582819 0.529273337407619 0.801283866683623 0.629115662305337 0.553455974394557
chr1 ENSG00000158286.12 protein_coding RNF207 -0.0289968728458096 2.97651737831474 -0.708096603668794 0.47899269578217 0.768049261142037 -0.70792361194909 0.530500450443018
chr1 ENSG00000116237.15 protein_coding ICMT 0.0190429821426607 5.41279837761382 0.885861345043212 0.375829357871923 0.693212827264754 0.885606963503815 0.478810065607005
chr1 ENSG00000158292.6 protein_coding GPR153 0.0070924901353425 3.50641241944503 0.113069428093541 0.909991172251124 0.970298508198414 0.113049675506256 0.670196329462069
chr1 ENSG00000097021.19 protein_coding ACOT7 -0.097312037477464 5.97164546210447 -3.46484390327624 0.000545169120807487 0.0229428921674835 -3.45752131145864 0.0158469192603842
chr1 ENSG00000187017.15 protein_coding ESPN 0.0535148865042247 -0.650348828197213 0.610953222568859 0.541327515089985 0.807059063217758 0.610806763779388 0.557444969004355
chr1 ENSG00000215788.9 protein_coding TNFRSF25 0.027439093360814 3.63363710030567 0.651054057008953 0.515118934624705 0.790946047179954 0.650887773317859 0.546315523669898
chr1 ENSG00000171680.21 protein_coding PLEKHG5 0.00460902904369112 4.9426367167072 0.116382522289638 0.907365670060758 0.969692787768413 0.116361975152441 0.669777951400641
chr1 ENSG00000162408.10 protein_coding NOL9 0.015392192124462 3.88562895388204 0.635875342982518 0.524955995839589 0.798236019390621 0.635724513651186 0.551350791245998
chr1 ENSG00000204859.12 protein_coding ZBTB48 0.00713874001669304 3.565283051054 0.346847170760874 0.728755404638209 0.902460974773006 0.346781595720941 0.623340165593607
chr1 ENSG00000162413.16 protein_coding KLHL21 0.0273853263069942 5.72643031612844 0.797955646019709 0.425024098370592 0.728618769629745 0.797735327465119 0.503265356853634
chr1 ENSG00000116273.5 protein_coding PHF13 0.0307841060841732 3.80043123871493 1.20413084626624 0.228727915207817 0.557537655733125 1.20364216419114 0.385097665565841
chr1 ENSG00000041988.15 protein_coding THAP3 -0.00565889363541479 3.38211258861227 -0.25457360932188 0.799087430215784 0.928855007110396 -0.254528317305423 0.641570827026929
chr1 ENSG00000007923.15 protein_coding DNAJC11 -0.00717564836764905 3.9869558349435 -0.369342604220323 0.711926749941347 0.895184753750271 -0.369269643657288 0.618314396121029
chr1 ENSG00000171735.18 protein_coding CAMTA1 -0.0541386907943095 6.20149313618424 -2.55431830875806 0.0107492468408486 0.117739479346915 -2.55074653677183 0.0813240113473842
chr1 ENSG00000270171.1 lincRNA RP11-338N10.1 -0.060740991537841 0.129473355354609 -0.916954960895454 0.359311027004671 0.679533989831467 -0.916678707231874 0.469361935406208
chr1 ENSG00000049245.12 protein_coding VAMP3 -0.00860810276457816 5.9726723375362 -0.393750565130326 0.69382063968794 0.886625634979119 -0.393675489401128 0.612402514431643
chr1 ENSG00000049246.14 protein_coding PER3 -0.00653252073521828 4.9444590543937 -0.244665064202937 0.806749646374402 0.931949785270857 -0.244621330546495 0.643708425864931
chr1 ENSG00000049247.13 protein_coding UTS2 -0.0785863922508016 -5.4951081805537 -0.338027579497432 0.735391831141774 0.903822857648881 -0.337961990780863 0.62428083374558
chr1 ENSG00000049249.8 protein_coding TNFRSF9 -0.116221160669591 -5.04470492943746 -0.55869799922081 0.576466318003027 0.829117198778215 -0.558553741028165 0.572680776709392
chr1 ENSG00000116288.12 protein_coding PARK7 0.00975227551208877 7.241587892546 0.614545218260055 0.538953069230953 0.805749102292932 0.61439692203858 0.556540163940616
chr1 ENSG00000116285.12 protein_coding ERRFI1 -0.0342247899130464 4.55912192409981 -1.05384268337273 0.292126075691871 0.622069515888115 -1.05346904179703 0.429670562920425
chr1 ENSG00000162426.14 protein_coding SLC45A1 -0.0662974866922736 3.76387828171729 -2.56508202944907 0.0104112982529701 0.116460457708095 -2.56186098407781 0.0804405764040168
chr1 ENSG00000142599.17 protein_coding RERE 0.00143114167896219 6.75732769585968 0.076579751825596 0.938967810650234 0.980664366583277 0.0765672531516388 0.677356146964167
chr1 ENSG00000074800.13 protein_coding ENO1 -0.0449433673489706 9.28686717097621 -1.78005170020559 0.0752707664689685 0.332998879433058 -1.7788109188555 0.230006152565764
chr1 ENSG00000142583.17 protein_coding SLC2A5 -0.0901250947784482 3.45765425953438 -1.60076266348782 0.109632702062751 0.397853549655093 -1.59984622155671 0.274802018543116
chr1 ENSG00000228526.6 lincRNA MIR34AHG 0.00404139889524703 1.39830488062848 0.068662880101604 0.945266825567858 0.983338829045734 0.0686517498609751 0.679203428919646
chr1 ENSG00000049239.12 protein_coding H6PD -0.00245272865531189 4.82228248520868 -0.102823850194656 0.918115982902598 0.973839779568859 -0.102807209917569 0.672642326290929
chr1 ENSG00000171621.13 protein_coding SPSB1 -0.0417370603542315 3.20787676761008 -0.932934031277591 0.351003412868028 0.672702831967797 -0.932644763981138 0.464643576171885
chr1 ENSG00000171612.6 protein_coding SLC25A33 0.00133156208446392 4.3592310762299 0.0418475890369724 0.96662555224284 0.989510332571106 0.0418408721743024 0.683466157322316
chr1 ENSG00000188807.12 protein_coding TMEM201 -0.0230095809649637 4.20684583086473 -1.05467798222251 0.2917416296777 0.621846617252271 -1.05430865018057 0.429516604271285
chr1 ENSG00000171608.15 protein_coding PIK3CD 0.00182397231593686 3.65354151029241 0.0497731383200677 0.960309787920022 0.987889256656444 0.0497648370446496 0.682346461560027
chr1 ENSG00000171603.16 protein_coding CLSTN1 -0.039568450837023 8.23786320611434 -2.04539124977355 0.0409965763797146 0.245878061049061 -2.04356463094288 0.169830802189211
chr1 ENSG00000178585.14 protein_coding CTNNBIP1 -0.0560601285994448 4.94132655481171 -2.27626231381647 0.022973536848469 0.180752468158349 -2.27387444082529 0.124847806811389
chr1 ENSG00000162441.11 protein_coding LZIC 0.0207890010727622 3.74459366333581 0.986338003906866 0.324138338908511 0.651547925009929 0.985989350212322 0.450031638841795
chr1 ENSG00000173614.13 protein_coding NMNAT1 0.00330843890979148 2.51613679868541 0.142299019383396 0.886864282299306 0.962325381909306 0.142273114119485 0.664689199513761
chr1 ENSG00000162444.11 protein_coding RBP7 -0.0481871864593366 1.28532099153111 -0.766468296586272 0.443514008367007 0.743336556425846 -0.766272784532065 0.513431101318054
chr1 ENSG00000130939.18 protein_coding UBE4B -0.0179479156205596 5.43052684806347 -1.12092590152943 0.262504131667026 0.593877720216703 -1.12049206607457 0.410198165693919
chr1 ENSG00000054523.17 protein_coding KIF1B 0.00143689353367111 8.36127349018182 0.0613264910940902 0.951108076333371 0.984938677247408 0.0613153373651956 0.680308462456644
chr1 ENSG00000142657.20 protein_coding PGD 0.00231020576147452 5.45080020075924 0.0876951433565004 0.930130321632627 0.978272000946596 0.0876808737132651 0.67570371252787
chr1 ENSG00000175279.21 protein_coding CENPS 0.0133063928871112 2.728693581219 0.448331428504548 0.653978669097934 0.865873133832513 0.44824184086034 0.5980685234195
chr1 ENSG00000241563.3 protein_coding CORT -0.000964894761954169 3.08103814342947 -0.0108699668011776 0.991328677310724 0.997332496482939 -0.0108681052609022 0.688869015821908
chr1 ENSG00000160049.11 protein_coding DFFA 0.0416550938628165 5.03240346710639 2.3832889801063 0.0172799566357115 0.153448503807761 2.38069619261362 0.105988644880384
chr1 ENSG00000142655.12 protein_coding PEX14 -0.0746828814351277 4.34394876308823 -3.77579137895496 0.000166100220092533 0.0111718069677935 -3.7656742719297 0.00771649544960743
chr1 ENSG00000130940.14 protein_coding CASZ1 0.0223243203831837 -0.00508496311272315 0.297671686200288 0.765998165841566 0.916293527254352 0.297613505102988 0.632894468544461
chr1 ENSG00000175262.14 protein_coding C1orf127 0.102232930870442 -2.69415863327413 0.726886199151676 0.467433352446693 0.760250797370196 0.726661485743099 0.525113961902461
chr1 ENSG00000120948.16 protein_coding TARDBP 0.0130706788861043 6.74172911448937 0.831568803999145 0.405787106491605 0.716756289740276 0.831330221259356 0.495071805680397
chr1 ENSG00000009724.16 protein_coding MASP2 0.0427882056396661 0.681641693779003 0.834681614558038 0.404033389932541 0.715301270965705 0.834439458196196 0.494066807492956
chr1 ENSG00000116649.9 protein_coding SRM -0.0281197363315198 5.62909284132653 -1.30496081064933 0.192110672889953 0.515392307096301 -1.30436056874373 0.355987388963702
chr1 ENSG00000171824.13 protein_coding EXOSC10 0.00698112883620353 5.16985238628969 0.35042001371855 0.726073379573437 0.901687777608919 0.350353552728349 0.622806109427445
chr1 ENSG00000198793.12 protein_coding MTOR 0.0310605759123781 5.667953191489 1.82224661106862 0.0686122296196777 0.317424926480375 1.82096465630019 0.219249044298657
chr1 ENSG00000171819.4 protein_coding ANGPTL7 0.10433433874617 -2.36771182371662 0.749566970814011 0.453653841625364 0.751263240323579 0.749337449120819 0.518906152972961
chr1 ENSG00000120942.13 protein_coding UBIAD1 0.00128044505966047 3.18346622235923 0.0571995671183367 0.954393983578377 0.986206839030149 0.0571898247377467 0.681184396372626
chr1 ENSG00000204624.7 protein_coding DISP3 -0.0820438729404144 3.34505462101404 -1.45221829860498 0.146656208257219 0.455510277643822 -1.45144420444623 0.314626183107262
chr1 ENSG00000116661.9 protein_coding FBXO2 -0.104158947670568 7.25515056077766 -2.67514836900825 0.00755296399626325 0.0987778920208276 -2.6714263734858 0.0682270250907384
chr1 ENSG00000132879.13 protein_coding FBXO44 -0.0631967832003402 6.96047700414295 -3.49991621023999 0.000479483824017713 0.0214221444351436 -3.49196346669631 0.0147965213265109
chr1 ENSG00000116663.10 protein_coding FBXO6 0.0327103543956495 3.07588211608532 1.13368510822185 0.257111340498657 0.588505164468966 1.13324509769417 0.406487279702093
chr1 ENSG00000116670.14 protein_coding MAD2L2 -0.0164171504061141 3.87489339290283 -0.659169670860431 0.509889468643151 0.787457607276916 -0.659009810834926 0.54390601814267
chr1 ENSG00000162490.6 protein_coding DRAXIN 0.0422850906332029 1.25838832639063 0.441482045835848 0.658927820661671 0.868591246799207 0.441393950961698 0.59994595527985
chr1 ENSG00000177674.15 protein_coding AGTRAP 0.0334238333529287 3.27901348196021 1.0341856096143 0.301221263318377 0.629574532266576 1.03381798241785 0.434854363974326
chr1 ENSG00000177000.10 protein_coding MTHFR 0.0342321080826786 4.49134195470878 1.44770715720859 0.147900867438447 0.457647011039598 1.44698591869592 0.316102049417256
chr1 ENSG00000011021.21 protein_coding CLCN6 -0.0470168126909176 5.83855763142342 -2.34035509288278 0.0193954735957971 0.164371163811608 -2.33784146724265 0.113533051659007
chr1 ENSG00000175206.10 protein_coding NPPA 0.21286351452261 -0.0426062414738294 1.39684197750698 0.162686018415794 0.477059408172558 1.39609457117832 0.329510415187834
chr1 ENSG00000120937.8 protein_coding NPPB 0.121283972927132 -1.84599563455863 0.764991252888924 0.444416846069814 0.743768106030363 0.76475601150998 0.513729177588896
chr1 ENSG00000116685.15 protein_coding KIAA2013 -0.0313159877771726 4.73079108946247 -1.78514612101316 0.0744490574091101 0.331122226647116 -1.78384375520422 0.228709926921608
chr1 ENSG00000083444.16 protein_coding PLOD1 0.0763476193963505 5.30667340566795 2.75620651570283 0.0059153611074731 0.0875787982832831 2.75243653331176 0.0604916823557075
chr1 ENSG00000116688.16 protein_coding MFN2 -0.00548841702501219 6.98175001199451 -0.270713748710085 0.786650823625254 0.923869186219658 -0.27066223682796 0.638127063244861
chr1 ENSG00000116691.10 protein_coding MIIP -0.00235479371724085 4.22518224278743 -0.0937076151978929 0.925353613459952 0.976534941075921 -0.0936922667936834 0.674503905314372
chr1 ENSG00000120949.14 protein_coding TNFRSF8 0.131231920792068 -1.25998729362974 0.937909117567594 0.348450302921281 0.670601736826096 0.937599432927972 0.463192325613505
chr1 ENSG00000028137.18 protein_coding TNFRSF1B 0.0268067169397095 3.76678248525236 0.547265081964251 0.584274579579333 0.832879872952679 0.547151607342854 0.575279698999162
