chr gene_id gene_type gene_name logFC AveExpr t P.Value adj.P.Val z.std qvalue
chr1 ENSG00000008128.22 protein_coding CDK11A -0.127550805793599 3.4024677677603 -1.56760182068067 0.117210356336187 0.222061547734996 -1.56659085693235 0.0893542892872264
chr1 ENSG00000215790.6 protein_coding SLC35E2 0.117319352112731 1.63097396571491 0.985721663552193 0.324434811845302 0.47080683901189 0.985385372631741 0.189445723136528
chr1 ENSG00000008130.15 protein_coding NADK 0.277871395222915 4.61110343044021 4.34919049132308 1.45537100594883e-05 0.000130109112769004 4.33533682480834 5.23539866304993e-05
chr1 ENSG00000078369.17 protein_coding GNB1 0.0218175034275687 8.61426338797005 0.424386851573119 0.671344113899517 0.778177061880886 0.424304011698113 0.313126964182779
chr1 ENSG00000169885.9 protein_coding CALML6 -0.141142326832407 -0.790572961274271 -0.672358396809857 0.501463582085991 0.640767269988931 -0.672188687082782 0.257835292027707
chr1 ENSG00000178821.12 protein_coding TMEM52 1.11668245266528 -0.0872339478622697 5.50137977560929 4.50492511353631e-08 7.78463686035809e-07 5.46982013812817 3.13242297512286e-07
chr1 ENSG00000142609.17 protein_coding CFAP74 0.582593709904754 1.79289664382531 3.01240516851469 0.00263492591802723 0.0106851600006822 3.00740024035887 0.00429955067646675
chr1 ENSG00000187730.8 protein_coding GABRD -0.739565205774415 4.95067544416376 -4.49746854520816 7.4633596607522e-06 7.29145318752491e-05 -4.48002700286916 2.93397314432791e-05
chr1 ENSG00000067606.16 protein_coding PRKCZ -0.789652037935441 5.78993345297155 -8.58419773567441 2.26336463593588e-17 2.42686110001e-15 -8.47941117667775 9.76533087344755e-16
chr1 ENSG00000162585.16 protein_coding FAAP20 0.120167011113549 4.26839914142015 1.60677433696811 0.108306562152516 0.209325591406056 1.6058514083171 0.0842295284370331
chr1 ENSG00000157933.9 protein_coding SKI -0.0556897602386875 6.11904498712329 -0.836685866389569 0.402899288474194 0.548478070887944 -0.836454455552442 0.220699480453534
chr1 ENSG00000116151.13 protein_coding MORN1 0.329876410739553 2.34726053862897 3.3969011215651 0.000698585958228553 0.0035344927892437 3.39013349667756 0.00142222773098291
chr1 ENSG00000157916.19 protein_coding RER1 0.132667404309544 5.15504869895469 2.92805105302733 0.00346087391643494 0.0134318944288256 2.92352953406828 0.00540479606987636
chr1 ENSG00000157911.9 protein_coding PEX10 0.204030231351226 4.09819871221651 3.20373571458134 0.0013839225919787 0.00630693128440555 3.19798337367898 0.0025378160615811
chr1 ENSG00000149527.17 protein_coding PLCH2 -0.0912334963569107 5.24283751655728 -0.494766736261443 0.62084098028979 0.738023539646236 -0.494658811753125 0.296969779482176
chr1 ENSG00000157881.13 protein_coding PANK4 -0.142725517433054 4.03339204880255 -2.25628345303461 0.0241911541713817 0.0649777336954351 -2.25407970513883 0.0261460809990349
chr1 ENSG00000197921.5 protein_coding HES5 1.06626737662348 1.83055670581366 3.88552971152494 0.000106396996130155 0.000731765475774846 3.8755205577391 0.000294451626946333
chr1 ENSG00000272449.1 lincRNA RP3-395M20.12 0.74238072434581 1.6290581489228 3.15351995307513 0.00164780114515515 0.00727054382303138 3.14731007883829 0.00292555952466785
chr1 ENSG00000157873.17 protein_coding TNFRSF14 0.0421010464570001 3.48736949257851 0.379030523295463 0.704718175267317 0.80302351760251 0.378959181769805 0.323124811243458
chr1 ENSG00000157870.14 protein_coding FAM213B 0.238730913952543 5.22995650492865 3.23830609114877 0.00122756856119163 0.00570277612267254 3.23239589419254 0.00229471294153852
chr1 ENSG00000142606.15 protein_coding MMEL1 0.79387880882648 -0.983328534536921 2.52527690344267 0.0116763693782812 0.0364369422590869 2.52177703010569 0.0146616877733637
chr1 ENSG00000215912.12 protein_coding TTC34 0.517188619917814 1.43870453916631 3.07666277160957 0.00213105447529221 0.00894881218918418 3.07133284479957 0.00360086994477615
chr1 ENSG00000142611.16 protein_coding PRDM16 0.217883329047264 3.84308710388558 2.14846018462584 0.0318343398730934 0.0803497635553507 2.14648455299685 0.0323315589309187
chr1 ENSG00000272235.1 lincRNA RP11-22L13.1 1.29918485561767 -1.54521710682838 4.11777239659614 4.0522564599097e-05 0.000318262526239404 4.10447981668665 0.000128064143157359
chr1 ENSG00000130762.14 protein_coding ARHGEF16 -0.13479353491024 0.927255453358157 -0.692778782472483 0.488555045472193 0.629303518130612 -0.692608865020537 0.253222447479367
chr1 ENSG00000162591.15 protein_coding MEGF6 -0.240417204878659 2.22824263611119 -1.33915689976605 0.180716559933985 0.308149938180599 -1.33855200392218 0.123994986979418
chr1 ENSG00000158109.14 protein_coding TPRG1L -0.116544898550885 6.65908807959436 -1.67079402834544 0.0949653911138477 0.18943697097277 -1.66976740788091 0.0762266411211237
chr1 ENSG00000116213.15 protein_coding WRAP73 -0.0157868755649942 3.4508930099988 -0.259130919951399 0.795568312006593 0.869509070602711 -0.259086744564887 0.349877616476045
chr1 ENSG00000078900.14 protein_coding TP73 -1.13009608331008 0.0348514111950034 -5.62885600741843 2.20392624637153e-08 4.1042479817812e-07 -5.59518029012019 1.65148881114817e-07
chr1 ENSG00000235169.7 protein_coding SMIM1 0.240645201186751 -1.24998794953363 1.03505153547581 0.300817394442443 0.447056704567829 1.03468210807027 0.179889019576767
chr1 ENSG00000130764.9 protein_coding LRRC47 -0.0106446904718196 5.37405997015005 -0.216553607863255 0.828584431599599 0.891372408718382 -0.216517441030596 0.358675101041466
chr1 ENSG00000116198.12 protein_coding CEP104 0.135052303766405 4.68787698512388 2.24816306035285 0.0247049997606013 0.0660087309808483 2.24598451529045 0.0265609390896625
chr1 ENSG00000169598.15 protein_coding DFFB -0.20985374290968 2.88433822604453 -2.45766286278138 0.0140967360873617 0.0422266102856368 -2.45478885281339 0.0169913647345399
chr1 ENSG00000198912.10 protein_coding C1orf174 0.171657832659983 3.32641914324011 2.43143406659979 0.0151527568475867 0.0447072366193625 2.42870737277796 0.0179895321583829
chr1 ENSG00000233304.6 lincRNA LINC01346 0.0290102826902779 -2.80957939039191 0.0741136091701924 0.940930679780565 0.963993253712279 0.0741001702684257 0.387896657218366
chr1 ENSG00000196581.10 protein_coding AJAP1 -0.365844134120009 4.93735242862334 -3.41129952848695 0.000664240433162697 0.0033805373224315 -3.40392888970077 0.00136027832344611
chr1 ENSG00000236948.2 lincRNA RP11-154H17.1 0.356877701504263 -2.37108775819926 0.974086406229348 0.330183639801963 0.476545453883562 0.973744049660625 0.191754857061702
chr1 ENSG00000131697.17 protein_coding NPHP4 -0.0112941784363464 3.85660560008804 -0.142722073053371 0.886528236146005 0.929495107232827 -0.14269858264729 0.374015112251037
chr1 ENSG00000069424.14 protein_coding KCNAB2 -0.77816030314651 7.7703954819536 -6.89997704377974 7.79201040433429e-12 3.24128856891621e-10 -6.84232125009263 1.304246680276e-10
chr1 ENSG00000116254.17 protein_coding CHD5 0.0104821333279668 6.2287123158851 0.0924215937603965 0.926376515116346 0.954960700371839 0.0924046877040966 0.384262091070303
chr1 ENSG00000116251.9 protein_coding RPL22 -0.276836926678825 7.00927994602576 -5.16158660079006 2.77090759102322e-07 4.03663947205348e-06 -5.1383978438074 1.62428414470274e-06
chr1 ENSG00000158286.12 protein_coding RNF207 -0.126461799692144 2.97651737831474 -1.10101815974901 0.271058995878965 0.414982908486461 -1.1006270771432 0.166982997427384
chr1 ENSG00000116237.15 protein_coding ICMT -0.0381222593257794 5.41279837761382 -0.623245441584345 0.533213986824155 0.666681614727702 -0.623107339698355 0.268262841867359
chr1 ENSG00000158292.6 protein_coding GPR153 0.563962161556869 3.50641241944503 3.15644344307689 0.0016284784556694 0.00721201220631628 3.15075712610699 0.00290200726600013
chr1 ENSG00000097021.19 protein_coding ACOT7 -0.558210073086948 5.97164546210447 -7.13437719876514 1.491846672595e-12 7.15381919694652e-11 -7.07524526485793 2.87859125793049e-11
chr1 ENSG00000187017.15 protein_coding ESPN 0.0499229498126245 -0.650348828197213 0.20173161502694 0.840153494113701 0.898970471582782 0.201697145739343 0.361732449394358
chr1 ENSG00000215788.9 protein_coding TNFRSF25 -0.286922400689512 3.63363710030567 -2.34042709202778 0.0193937192261407 0.05452667345291 -2.33787527505318 0.0219407286100511
chr1 ENSG00000171680.21 protein_coding PLEKHG5 -0.336961561704083 4.9426367167072 -3.00063361870512 0.00273840645864806 0.0110373828381138 -2.99567218837844 0.00444127994761004
chr1 ENSG00000162408.10 protein_coding NOL9 -0.063848863376276 3.88562895388204 -0.907522469483036 0.364270959131115 0.511793730567302 -0.907256902360602 0.205938243351676
chr1 ENSG00000204859.12 protein_coding ZBTB48 0.0930558248541058 3.565283051054 1.56575406226763 0.117609265157485 0.222497396648073 1.56488760650461 0.0895296684569288
chr1 ENSG00000162413.16 protein_coding KLHL21 0.445337248201562 5.72643031612844 4.50440772218818 7.15245291432771e-06 7.02866545404493e-05 4.48910056031675 2.82823123899577e-05
chr1 ENSG00000116273.5 protein_coding PHF13 0.0148051789135043 3.80043123871493 0.201132852599514 0.840620982612444 0.899161369890458 0.20109923186008 0.3618092640558
chr1 ENSG00000041988.15 protein_coding THAP3 -0.131522929722478 3.38211258861227 -2.05491335486537 0.0400538920573184 0.096369385168709 -2.05319270081379 0.038777618226246
chr1 ENSG00000007923.15 protein_coding DNAJC11 0.0405522329232751 3.9869558349435 0.7118979609562 0.47663649912903 0.618241482039555 0.711722714408321 0.248771247426643
chr1 ENSG00000171735.18 protein_coding CAMTA1 -0.216454670270223 6.20149313618424 -3.54984139866287 0.000397607782247085 0.00221059682606487 -3.54166653396018 0.000889511535465605
chr1 ENSG00000270171.1 lincRNA RP11-338N10.1 -0.378341053794015 0.129473355354609 -2.06614411413252 0.0389850419186865 0.0943206285077951 -2.06434473953563 0.0379532287845543
chr1 ENSG00000049245.12 protein_coding VAMP3 -0.0817675013895284 5.9726723375362 -1.3093757688279 0.190599755624324 0.320712853903452 -1.30880693971148 0.129050118843717
chr1 ENSG00000049246.14 protein_coding PER3 -0.130338386753482 4.9444590543937 -1.75071251355517 0.0802079050296422 0.166281861958294 -1.74948103029782 0.0669093670119389
chr1 ENSG00000049247.13 protein_coding UTS2 1.15331651309538 -5.4951081805537 1.84606422125949 0.065079462386917 0.141085867033197 1.84471187594123 0.056770870534812
chr1 ENSG00000049249.8 protein_coding TNFRSF9 -0.6083029723389 -5.04470492943746 -1.03100188446152 0.302720947647018 0.44874629131132 -1.03061596228523 0.180568884344862
chr1 ENSG00000116288.12 protein_coding PARK7 -0.0833558055886691 7.241587892546 -1.82106391034545 0.0687902961400969 0.147377265457521 -1.81979456229331 0.0593024364027538
chr1 ENSG00000116285.12 protein_coding ERRFI1 0.317489327827742 4.55912192409981 3.3948268565474 0.000704026048598306 0.00355784592416644 3.38800646498277 0.00143162468779482
chr1 ENSG00000162426.14 protein_coding SLC45A1 0.142158509206688 3.76387828171729 1.92185266569094 0.0548085015493885 0.123374515875224 1.92039122153923 0.049644084239844
chr1 ENSG00000142599.17 protein_coding RERE 0.0335415449013998 6.75732769585968 0.631955484200534 0.527508376225492 0.66236858701481 0.631814073645569 0.2665273431739
chr1 ENSG00000074800.13 protein_coding ENO1 0.253674502504602 9.28686717097621 3.51900844135357 0.000445559134166669 0.00243267763507379 3.5115157059539 0.00097887357520517
chr1 ENSG00000142583.17 protein_coding SLC2A5 0.320697865658119 3.45765425953438 2.03998097685024 0.0415223900434094 0.0992936721594926 2.03827548584886 0.0399543081502718
chr1 ENSG00000228526.6 lincRNA MIR34AHG 0.102980663448631 1.39830488062848 0.592394521721739 0.55367418880516 0.684676040210851 0.592263447249756 0.275503533092738
chr1 ENSG00000049239.12 protein_coding H6PD -0.010380181054356 4.82228248520868 -0.152950711238199 0.878457098020666 0.924567811098432 -0.152925409101431 0.37203244101107
chr1 ENSG00000171621.13 protein_coding SPSB1 0.370579954144234 3.20787676761008 2.94001054100128 0.0033303856153 0.0129955802163029 2.9354739612374 0.00522922967054453
chr1 ENSG00000171612.6 protein_coding SLC25A33 -0.0828379322356279 4.3592310762299 -0.918783954040528 0.358350491460132 0.505491463807505 -0.918512741466479 0.203402304225952
chr1 ENSG00000188807.12 protein_coding TMEM201 0.188733429341378 4.20684583086473 2.99558370709286 0.00278223471250215 0.0111801019185113 2.99082655549732 0.00449870799909721
chr1 ENSG00000171608.15 protein_coding PIK3CD 0.137399237036345 3.65354151029241 1.27944699646351 0.200932236181741 0.333111801901988 1.27890010356924 0.134039272515836
chr1 ENSG00000171603.16 protein_coding CLSTN1 0.088483277983791 8.23786320611434 1.60687158396204 0.108285791045001 0.209308880395236 1.6059459281399 0.0842228041729258
chr1 ENSG00000178585.14 protein_coding CTNNBIP1 0.369284492295829 4.94132655481171 5.25525321777298 1.68666679514926e-07 2.59509170095024e-06 5.23092199068619 1.04422659816058e-06
chr1 ENSG00000162441.11 protein_coding LZIC 0.0690671561876414 3.74459366333581 1.13109316487768 0.258194486462673 0.400396282770853 1.13066887482859 0.161113554530983
chr1 ENSG00000173614.13 protein_coding NMNAT1 0.393163425377349 2.51613679868541 5.7753051552155 9.30608790116587e-09 1.91170420671724e-07 5.74291421433065 7.69241556951011e-08
chr1 ENSG00000162444.11 protein_coding RBP7 -0.366380269114637 1.28532099153111 -2.21199745684284 0.0271106786908096 0.0710723836354512 -2.20992052212866 0.0285984781808039
chr1 ENSG00000130939.18 protein_coding UBE4B 0.0292730233043024 5.43052684806347 0.636276363161813 0.524690671235594 0.659992353361998 0.636131568357738 0.265571181824071
chr1 ENSG00000054523.17 protein_coding KIF1B -0.10775694049954 8.36127349018182 -1.59616094021053 0.110661070513054 0.212755420631765 -1.59522884556348 0.0856096410948334
chr1 ENSG00000142657.20 protein_coding PGD 0.0403211698863091 5.45080020075924 0.537224218282484 0.591189543922853 0.715386590266382 0.537113025531772 0.287861005162177
chr1 ENSG00000175279.21 protein_coding CENPS -0.12029713279052 2.728693581219 -1.43763484410125 0.150738960614055 0.269351689999009 -1.43692621349748 0.108383144554575
chr1 ENSG00000241563.3 protein_coding CORT -0.349500218710266 3.08103814342947 -1.37579484325806 0.169093270168374 0.29328414778626 -1.37512314434053 0.118013212336632
chr1 ENSG00000160049.11 protein_coding DFFA 0.0667875166472611 5.03240346710639 1.33498275813286 0.182076035783342 0.309550778582612 1.33439012158585 0.124558664481459
chr1 ENSG00000142655.12 protein_coding PEX14 0.189895988545858 4.34394876308823 3.32707732147924 0.000898834268902547 0.00437703130721147 3.32041592699889 0.00176125279515101
chr1 ENSG00000130940.14 protein_coding CASZ1 0.505525219785859 -0.00508496311272315 2.32633005523717 0.0201346558297331 0.0560801167455119 2.32382909254723 0.0225658112629203
chr1 ENSG00000175262.14 protein_coding C1orf127 -0.527456612672844 -2.69415863327413 -1.34706084541001 0.178202455305605 0.305219663254356 -1.34631033146814 0.122815887598542
chr1 ENSG00000120948.16 protein_coding TARDBP 0.101661026916735 6.74172911448937 2.2509149155317 0.0245298958664095 0.0656628302592382 2.24872659810413 0.0264217537446144
chr1 ENSG00000009724.16 protein_coding MASP2 -0.469340425891032 0.681641693779003 -3.05047537575527 0.00232403216319681 0.00962335505715197 -3.04535835874918 0.00387229603891901
chr1 ENSG00000116649.9 protein_coding SRM 0.26058780128768 5.62909284132653 4.19910304050597 2.83167053904339e-05 0.000233443784696781 4.18659771742752 9.39343334443212e-05
chr1 ENSG00000171824.13 protein_coding EXOSC10 -0.0446137445095246 5.16985238628969 -0.777459652628355 0.437005845228993 0.580444095267223 -0.777259227185458 0.233562136860654
chr1 ENSG00000198793.12 protein_coding MTOR 0.0868764877053851 5.667953191489 1.78338986090217 0.0747167886965992 0.157419388826204 1.78219898242304 0.0633432386294147
chr1 ENSG00000171819.4 protein_coding ANGPTL7 -0.464653285636008 -2.36771182371662 -1.19097703018284 0.233866112208161 0.372506984226746 -1.19045880471575 0.149891312429429
chr1 ENSG00000120942.13 protein_coding UBIAD1 0.138279282131078 3.18346622235923 2.15151933435568 0.0315924430619338 0.0798740985029529 2.14952959014943 0.0321401583344206
chr1 ENSG00000204624.7 protein_coding DISP3 -0.454662033036503 3.34505462101404 -2.76854745327663 0.00569926493277978 0.020302602256413 -2.76459991934967 0.00816946749136399
chr1 ENSG00000116661.9 protein_coding FBXO2 0.39900560951343 7.25515056077766 3.56186758706485 0.000379326053442783 0.00211987881533919 3.55406458152099 0.000853007946903671
chr1 ENSG00000132879.13 protein_coding FBXO44 -0.22631893978417 6.96047700414295 -4.36543252293382 1.35238571028826e-05 0.000122488113938647 -4.35145258301656 4.92874091834305e-05
chr1 ENSG00000116663.10 protein_coding FBXO6 0.261256805974814 3.07588211608532 3.12358095139838 0.00181972188945497 0.00788302609226127 3.11817909469397 0.00317201334986309
chr1 ENSG00000116670.14 protein_coding MAD2L2 0.070383078771499 3.87489339290283 0.985230282594183 0.324664155687989 0.470924988338584 0.984918397574715 0.189493264681763
chr1 ENSG00000162490.6 protein_coding DRAXIN -0.0908060050276354 1.25838832639063 -0.339144227917099 0.7345478281688 0.825607081039 -0.33908217229332 0.332212103847798
chr1 ENSG00000177674.15 protein_coding AGTRAP -0.0297079819933356 3.27901348196021 -0.323074692483395 0.746682633222237 0.834195074897455 -0.323016649111175 0.335667785821794
chr1 ENSG00000177000.10 protein_coding MTHFR -0.0710470349925499 4.49134195470878 -1.05287702680351 0.292560343480548 0.438408785547283 -1.0525215178158 0.176409224602013
chr1 ENSG00000011021.21 protein_coding CLCN6 0.185948799488263 5.83855763142342 3.2535575811026 0.0011640976897399 0.00546132155321897 3.24753396548683 0.00219755518654338
chr1 ENSG00000175206.10 protein_coding NPPA 1.15662833059326 -0.0426062414738294 2.54044709487173 0.0111689496708499 0.0350945719271719 2.53736794501325 0.0141215377645398
chr1 ENSG00000120937.8 protein_coding NPPB 0.44020510385795 -1.84599563455863 1.00441744275107 0.31536360927637 0.462149574442952 1.00403112939607 0.185962167651037
chr1 ENSG00000116685.15 protein_coding KIAA2013 0.0676791234543802 4.73079108946247 1.33710772377252 0.181386579731269 0.308895780398628 1.33649792053656 0.124295102879681
chr1 ENSG00000083444.16 protein_coding PLOD1 0.289352011917765 5.30667340566795 3.69117300582581 0.000231004957498262 0.00139288808288247 3.6824480441735 0.000560477606195643
chr1 ENSG00000116688.16 protein_coding MFN2 0.0984245698897256 6.98175001199451 1.68321147647057 0.09253768163144 0.185445656046664 1.68216070471527 0.0746205949047419
chr1 ENSG00000116691.10 protein_coding MIIP -0.00756663604270558 4.22518224278743 -0.105483572677008 0.916005625559584 0.948192427537032 -0.105466531851074 0.38153863797802
